trial_index	block_number	block_type	is_practice	trials_count	digit	trial_type	correct_response	mouse_resp.x	mouse_resp.y	mouse_resp.leftButton	mouse_resp.midButton	mouse_resp.rightButton	mouse_resp.time	click_pos_x	click_pos_y	iti_duration	participant
87	4	go_nogo	0	60	9	nogo	none	[44.0, 44.0, 44.0, 44.0, 46.0, 46.0, 47.0, 47.0, 47.0, 47.0, 47.0, 89.0, 127.0, 166.0, 203.0, 225.0, 235.0, 237.0, 239.0, 240.0, 240.0, 240.0, 238.0, 237.0, 237.0, 237.0, 237.0, 237.0, 237.0, 237.0, 237.0, 237.0, 237.0, 237.0, 237.0, 237.0, 238.0, 239.0, 241.0, 242.0, 243.0, 245.0, 248.0, 250.0, 251.0, 253.0, 254.0, 256.0, 256.0, 256.0, 251.0, 243.0, 233.0, 220.0, 200.0, 182.0, 157.0, 134.0, 116.0, 104.0, 99.0, 99.0, 98.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0]	[-281.0, -281.0, -221.0, -168.0, -157.0, -157.0, -161.0, -170.0, -174.0, -174.0, -171.0, -62.0, 49.0, 172.0, 257.0, 292.0, 308.0, 313.0, 318.0, 321.0, 322.0, 324.0, 334.0, 340.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 340.0, 339.0, 338.0, 338.0, 337.0, 337.0, 334.0, 333.0, 331.0, 327.0, 318.0, 306.0, 287.0, 263.0, 230.0, 202.0, 180.0, 151.0, 139.0, 119.0, 92.0, 67.0, 44.0, 14.0, -19.0, -49.0, -81.0, -107.0, -124.0, -136.0, -144.0, -145.0, -147.0, -150.0, -153.0, -153.0, -153.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0, -154.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[9.600003249943256e-05, 0.010614100028760731, 0.02758160000666976, 0.043570099980570376, 0.06028149998746812, 0.0770811999682337, 0.09383779997006059, 0.11061690002679825, 0.12678920000325888, 0.1437692999606952, 0.16069879999849945, 0.17733570002019405, 0.19380160002037883, 0.21069960005115718, 0.22745919995941222, 0.2435772999888286, 0.2603501999983564, 0.2770995000610128, 0.29389730002731085, 0.3104404000332579, 0.32724730006884784, 0.3440233999863267, 0.36085519997868687, 0.3768955999985337, 0.39345920004416257, 0.4101641000015661, 0.4269544000271708, 0.44369089999236166, 0.46032880002167076, 0.4774354000110179, 0.493927999981679, 0.5106529999757186, 0.527139600017108, 0.5438625999959186, 0.5603084999602288, 0.5771241000620648, 0.594072200008668, 0.6104482000228018, 0.6274987000506371, 0.6436029999749735, 0.6605081000598148, 0.6769380000187084, 0.6938632000237703, 0.7105087999952957, 0.7270578000461683, 0.7437571999616921, 0.7605116000631824, 0.7772638000315055, 0.7937838999787346, 0.8110370000358671, 0.8271304999943823, 0.8440068999771029, 0.8604913000017405, 0.8769931000424549, 0.8938516000052914, 0.9106688000028953, 0.9268052000552416, 0.9437867000233382, 0.9604013999924064, 0.9770177999744192, 0.9937941000098363, 1.0107420000713319, 1.0274067000718787, 1.0437854999909177, 1.0600336999632418, 1.0769543000496924, 1.093681300058961, 1.1103962999768555, 1.1270036000059918, 1.1433406999567524, 1.1602330000605434, 1.1768546999664977, 1.1934995000483468, 1.2102491999976337, 1.226803099969402, 1.2434881000081077, 1.2598068000515923, 1.2766028000041842, 1.2932873000390828, 1.3098207999719307, 1.3267544000409544, 1.343304599984549, 1.3599660999607295, 1.3766127000562847, 1.3932728000218049, 1.409991699969396, 1.4265058999881148, 1.4431709999917075, 1.4598827000008896, 1.4763183000031859, 1.4934103999985382, 1.5100183000322431]	n/a	n/a	0.6	19a
88	4	go_nogo	0	60	6	go	click	[41.0, 41.0, 54.0, 77.0, 104.0, 141.0, 156.0, 166.0, 172.0, 176.0, 178.0, 179.0, 182.0, 184.0, 184.0, 184.0, 184.0, 184.0, 184.0, 185.0, 185.0, 186.0, 187.0, 187.0, 189.0, 190.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0]	[-232.0, -232.0, -198.0, -132.0, -45.0, 89.0, 139.0, 170.0, 189.0, 210.0, 230.0, 249.0, 266.0, 275.0, 275.0, 276.0, 276.0, 276.0, 276.0, 276.0, 276.0, 277.0, 279.0, 280.0, 284.0, 288.0, 290.0, 290.0, 290.0, 290.0, 290.0, 290.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00018540001474320889, 0.011081399978138506, 0.027559899957850575, 0.044312800047919154, 0.061565899988636374, 0.07818910002242774, 0.09452799998689443, 0.11101960006635636, 0.12827850005123764, 0.14445709995925426, 0.16122859995812178, 0.1779196000425145, 0.1946317000547424, 0.21108250005636364, 0.22812580002937466, 0.24467330006882548, 0.2610145000508055, 0.27763120003510267, 0.2945610999595374, 0.31144369998946786, 0.32817750005051494, 0.3446191999828443, 0.36122449999675155, 0.378218200057745, 0.3945405000122264, 0.4113054999615997, 0.4275607999879867, 0.44418500002939254, 0.46109780005645007, 0.47770809999201447, 0.4942696000216529, 0.5113805000437424]	191.0	290.0	0.6	19a
89	4	go_nogo	0	60	6	go	click	[39.0, 44.0, 48.0, 54.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 67.0, 94.0, 129.0, 176.0, 215.0, 221.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 222.0, 221.0, 221.0, 221.0]	[-255.0, -225.0, -194.0, -157.0, -155.0, -155.0, -155.0, -158.0, -161.0, -161.0, -161.0, -161.0, -134.0, -62.0, 48.0, 199.0, 288.0, 300.0, 302.0, 303.0, 303.0, 303.0, 303.0, 303.0, 303.0, 307.0, 315.0, 319.0, 319.0, 319.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00011000002268701792, 0.01313180010765791, 0.029777800082229078, 0.046318900072947145, 0.06338140007574111, 0.07979500002693385, 0.09654960001353174, 0.1131854000268504, 0.12969510001130402, 0.14640650001820177, 0.1629727000836283, 0.17959250009153038, 0.1966108001070097, 0.21336250007152557, 0.22998390009161085, 0.24677780002821237, 0.2632713000057265, 0.279995399992913, 0.29622910008765757, 0.3128301000688225, 0.32959380000829697, 0.3464906000299379, 0.362786200013943, 0.37939490005373955, 0.39618710009381175, 0.41297020006459206, 0.4297062000259757, 0.4459831001004204, 0.46276300004683435, 0.47948710003402084]	221.0	319.0	0.7	19a
90	4	go_nogo	0	60	3	go	click	[43.0, 43.0, 76.0, 102.0, 121.0, 140.0, 150.0, 152.0, 153.0, 153.0, 155.0, 160.0, 170.0, 177.0, 179.0, 179.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0]	[-175.0, -175.0, -7.0, 102.0, 183.0, 245.0, 274.0, 281.0, 281.0, 282.0, 285.0, 293.0, 307.0, 318.0, 319.0, 319.0, 319.0, 319.0, 319.0, 316.0, 312.0, 311.0, 311.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0001846000086516142, 0.010266199940815568, 0.02762999990954995, 0.044220399926416576, 0.06017790001351386, 0.0767898999620229, 0.09372060000896454, 0.11081310000736266, 0.12662719993386418, 0.14338639995548874, 0.1603340000147, 0.17681370000354946, 0.19376769999507815, 0.21044749999418855, 0.22685629990883172, 0.24367250001523644, 0.26001039997208863, 0.2764814000111073, 0.29321979999076575, 0.3101393999531865, 0.3266042999457568, 0.34330329997465014, 0.36011609993875027]	180.0	311.0	0.5	19a
91	4	go_nogo	0	60	4	go	click	[18.0, 18.0, 28.0, 70.0, 111.0, 132.0, 146.0, 159.0, 167.0, 173.0, 177.0, 179.0, 183.0, 187.0, 188.0, 188.0, 188.0, 188.0, 188.0, 189.0, 189.0]	[-240.0, -240.0, -200.0, -42.0, 74.0, 123.0, 156.0, 193.0, 226.0, 243.0, 251.0, 260.0, 274.0, 288.0, 290.0, 291.0, 292.0, 295.0, 304.0, 310.0, 310.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00025019992608577013, 0.010944799985736609, 0.02750319999177009, 0.044222099939361215, 0.060900599928572774, 0.078024199930951, 0.09409919998142868, 0.11074939998798072, 0.12751649995334446, 0.14423400000669062, 0.1609080999623984, 0.17762329999823123, 0.19439299998339266, 0.211035699932836, 0.22736779996193945, 0.24436759995296597, 0.26088089996483177, 0.27758709993213415, 0.2939622999401763, 0.3107290999032557, 0.32784379995428026]	189.0	310.0	0.7	19a
92	4	go_nogo	0	60	6	go	click	[66.0, 77.0, 86.0, 107.0, 143.0, 169.0, 187.0, 202.0, 213.0, 217.0, 223.0, 226.0, 231.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0]	[-253.0, -220.0, -183.0, -88.0, 42.0, 117.0, 172.0, 218.0, 253.0, 267.0, 282.0, 294.0, 309.0, 317.0, 317.0, 317.0, 317.0, 317.0, 317.0, 318.0, 318.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[7.810001261532307e-05, 0.011172499973326921, 0.02763619995675981, 0.04437799996230751, 0.06123939994722605, 0.0778528000228107, 0.09466239996254444, 0.11102650000248104, 0.12797579995822161, 0.14454829995520413, 0.16132349998224527, 0.17781050002668053, 0.19452120002824813, 0.21106120001059026, 0.22752680000849068, 0.2442645999835804, 0.2608847999945283, 0.2779316999949515, 0.29453720001038164, 0.3110639000078663, 0.327766599948518]	233.0	318.0	0.8	19a
93	4	go_nogo	0	60	8	go	click	[41.0, 41.0, 55.0, 92.0, 110.0, 125.0, 131.0, 136.0, 140.0, 143.0, 146.0, 150.0, 156.0, 164.0, 169.0, 170.0, 170.0, 171.0, 173.0, 177.0, 178.0, 178.0, 178.0]	[-251.0, -251.0, -183.0, -53.0, 20.0, 90.0, 120.0, 145.0, 172.0, 185.0, 194.0, 206.0, 227.0, 248.0, 260.0, 262.0, 262.0, 265.0, 270.0, 275.0, 277.0, 277.0, 277.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0001879000337794423, 0.012004800024442375, 0.028478899970650673, 0.04531449999194592, 0.06207360001280904, 0.07910420000553131, 0.0958286999957636, 0.11224200006108731, 0.12865990004502237, 0.14533209998626262, 0.16227109997998923, 0.17880960006732494, 0.19535140006337315, 0.21219600003678352, 0.22850409999955446, 0.2451221999945119, 0.26183480001054704, 0.27876000001560897, 0.2953669000416994, 0.31178540003020316, 0.3282448999816552, 0.34492790000513196, 0.3620371000142768]	178.0	277.0	0.6	19a
94	4	go_nogo	0	60	9	nogo	none	[110.0, 138.0, 167.0, 212.0, 234.0, 244.0, 248.0, 248.0, 248.0, 248.0, 249.0, 249.0, 252.0, 255.0, 255.0, 255.0, 255.0, 255.0, 254.0, 251.0, 250.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0, 248.0]	[-105.0, -3.0, 94.0, 256.0, 349.0, 384.0, 399.0, 408.0, 413.0, 415.0, 417.0, 419.0, 429.0, 439.0, 439.0, 439.0, 439.0, 426.0, 404.0, 381.0, 358.0, 351.0, 348.0, 347.0, 347.0, 347.0, 347.0, 347.0, 347.0, 347.0, 347.0, 347.0, 347.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0, 346.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00025209994055330753, 0.009735799976624548, 0.026309099979698658, 0.04293200001120567, 0.0597944000037387, 0.07661679992452264, 0.09334419993683696, 0.11003739992156625, 0.12660219997633249, 0.14321829995606095, 0.15979479998350143, 0.17697919998317957, 0.19328579993452877, 0.20967999997083098, 0.2263860999373719, 0.24308970000129193, 0.2598871999653056, 0.2766168999951333, 0.2930928999558091, 0.31006629997864366, 0.3265719999326393, 0.34324969991575927, 0.3598374999128282, 0.37628689990378916, 0.39292459993157536, 0.4095176999690011, 0.4262027000077069, 0.44298489997163415, 0.45954949990846217, 0.4762981999665499, 0.49306110001634806, 0.5095613999292254, 0.5264420999446884, 0.5428769999416545, 0.5595186999998987, 0.5761816999875009, 0.5928149999817833, 0.6093722999794409, 0.6258445999119431, 0.6426623999141157, 0.6592224999330938, 0.6759135999018326, 0.6926918999524787, 0.7095266999676824, 0.7260618999134749, 0.7426840999396518, 0.7594368999125436, 0.7759689999511465, 0.7924106999998912, 0.8093100999249145, 0.825871599954553, 0.8425359999528155, 0.8593443999998271, 0.8759492000099272, 0.8926772999111563, 0.9094425999792293, 0.9260160999838263, 0.9426877999212593, 0.9593339000130072, 0.9759472999721766, 0.9925364999799058, 1.0093910999130458, 1.0260364999994636, 1.042579900007695, 1.0594081999734044, 1.0761013999581337]	n/a	n/a	1.0	19a
95	4	go_nogo	0	60	3	go	click	[44.0, 44.0, 70.0, 93.0, 123.0, 134.0, 142.0, 149.0, 161.0, 171.0, 177.0, 179.0, 180.0, 182.0, 188.0, 194.0, 195.0, 196.0, 196.0, 200.0, 204.0, 211.0, 215.0, 218.0, 218.0, 219.0]	[-295.0, -295.0, -220.0, -142.0, -55.0, -8.0, 19.0, 57.0, 102.0, 131.0, 149.0, 154.0, 160.0, 175.0, 196.0, 207.0, 210.0, 212.0, 216.0, 230.0, 255.0, 282.0, 305.0, 316.0, 322.0, 324.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[7.599999662488699e-05, 0.010531799984164536, 0.027136099990457296, 0.04379149992018938, 0.060436900006607175, 0.07721999997738749, 0.09399009996559471, 0.11046969995368272, 0.1269530999707058, 0.14406249998137355, 0.16071739990729839, 0.17765979992691427, 0.19512309995479882, 0.2114389999769628, 0.22750539996195585, 0.2440175999654457, 0.2603398999199271, 0.2770679999375716, 0.29378609999548644, 0.3104368000058457, 0.326955399941653, 0.34377449995372444, 0.3604269999777898, 0.3770245999330655, 0.3939898000098765, 0.41017739998642355]	219.0	324.0	0.8	19a
96	4	go_nogo	0	60	3	go	click	[68.0, 68.0, 79.0, 93.0, 99.0, 99.0, 99.0, 99.0, 101.0, 106.0, 112.0, 120.0, 128.0, 138.0, 143.0, 145.0, 146.0, 150.0, 155.0, 160.0, 166.0, 170.0, 172.0, 173.0, 175.0, 180.0, 188.0, 197.0, 204.0, 207.0, 210.0, 210.0]	[-139.0, -139.0, -87.0, -27.0, -7.0, -6.0, -5.0, -5.0, 4.0, 23.0, 50.0, 79.0, 110.0, 141.0, 153.0, 156.0, 160.0, 166.0, 182.0, 200.0, 217.0, 226.0, 230.0, 236.0, 242.0, 257.0, 280.0, 300.0, 314.0, 320.0, 325.0, 325.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00017929996829479933, 0.011786799994297326, 0.02782900002785027, 0.044594099977985024, 0.06125300005078316, 0.07783530000597239, 0.09454189997632056, 0.11211830005049706, 0.12807630002498627, 0.1446565999649465, 0.1613329000538215, 0.17782840004656464, 0.1946939000627026, 0.21138039999641478, 0.2282890999922529, 0.24478589999489486, 0.2612730000400916, 0.27805379999335855, 0.29478220001328737, 0.3116846999619156, 0.3278676000190899, 0.34468620002735406, 0.36121530004311353, 0.37784960004501045, 0.3946649000281468, 0.41103139996994287, 0.42779230000451207, 0.44486419996246696, 0.46114939998369664, 0.478194999974221, 0.4945168000413105, 0.5115714999847114]	210.0	325.0	0.9	19a
97	4	go_nogo	0	60	4	go	click	[37.0, 37.0, 52.0, 73.0, 92.0, 104.0, 115.0, 123.0, 130.0, 134.0, 142.0, 146.0, 149.0, 149.0, 150.0, 150.0, 150.0, 151.0, 154.0, 157.0, 161.0, 163.0, 165.0, 165.0, 167.0, 169.0, 172.0, 177.0, 180.0, 182.0, 183.0, 183.0, 184.0, 184.0]	[-240.0, -240.0, -198.0, -139.0, -87.0, -54.0, -25.0, 2.0, 30.0, 57.0, 92.0, 115.0, 130.0, 139.0, 140.0, 140.0, 142.0, 153.0, 170.0, 188.0, 204.0, 213.0, 218.0, 220.0, 226.0, 239.0, 256.0, 279.0, 297.0, 306.0, 310.0, 311.0, 315.0, 316.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00035180000122636557, 0.010040499968454242, 0.026746199931949377, 0.04332189995329827, 0.059922799933701754, 0.07648359995801002, 0.09332370001357049, 0.1098880999488756, 0.12664909998420626, 0.1433854999486357, 0.16057639999780804, 0.17673299997113645, 0.1934320000000298, 0.210011399933137, 0.22678919997997582, 0.24335050000809133, 0.25985349994152784, 0.2767000999301672, 0.29304459993727505, 0.3101128999842331, 0.3266810999484733, 0.3432997999479994, 0.36056209995877, 0.37656000000424683, 0.3932376999873668, 0.4098466000286862, 0.427419799962081, 0.44317799992859364, 0.46006700000725687, 0.4765573999611661, 0.49317879998125136, 0.5100567999761552, 0.5266001999843866, 0.543302100035362]	184.0	316.0	1.0	19a
98	4	go_nogo	0	60	4	go	click	[9.0, 9.0, 38.0, 70.0, 103.0, 131.0, 144.0, 159.0, 164.0, 170.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 169.0, 169.0, 169.0, 169.0, 169.0, 169.0, 169.0]	[-298.0, -298.0, -233.0, -153.0, -58.0, 10.0, 46.0, 93.0, 110.0, 149.0, 161.0, 172.0, 184.0, 199.0, 211.0, 228.0, 252.0, 278.0, 296.0, 303.0, 303.0, 303.0, 304.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[7.029995322227478e-05, 0.01192389999050647, 0.02834329998586327, 0.045014900038950145, 0.061807299964129925, 0.07866899995133281, 0.09529890003614128, 0.11168900004122406, 0.128599000046961, 0.14544530003331602, 0.16185090004000813, 0.17864379996899515, 0.19530829996801913, 0.21182450000196695, 0.22860819997731596, 0.24522270006127656, 0.26188640005420893, 0.2785128999967128, 0.29519380000419915, 0.3116994999581948, 0.3282935000024736, 0.3448562000412494, 0.36251390003599226]	170.0	304.0	0.9	19a
99	4	go_nogo	0	60	4	go	click	[49.0, 71.0, 90.0, 123.0, 145.0, 158.0, 162.0, 163.0, 163.0, 163.0, 163.0, 167.0, 171.0, 173.0, 173.0, 173.0, 173.0, 173.0, 173.0, 174.0, 176.0, 178.0, 178.0, 178.0, 178.0, 178.0, 178.0]	[-261.0, -210.0, -153.0, -27.0, 104.0, 205.0, 253.0, 287.0, 300.0, 309.0, 327.0, 353.0, 374.0, 379.0, 379.0, 379.0, 376.0, 374.0, 373.0, 372.0, 366.0, 362.0, 358.0, 358.0, 357.0, 354.0, 351.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[8.899997919797897e-05, 0.012374399928376079, 0.028928399900905788, 0.04564949998166412, 0.062279999954625964, 0.07928059995174408, 0.09551609994377941, 0.11238049995154142, 0.12992739991750568, 0.1456007999368012, 0.16238639992661774, 0.17916049994528294, 0.19557979993987828, 0.2120408999035135, 0.2287714999401942, 0.24606839998159558, 0.2621497999643907, 0.27896269992925227, 0.29553249990567565, 0.3124650999670848, 0.32945799990557134, 0.34549809992313385, 0.36202789994422346, 0.3788207999896258, 0.3954962999559939, 0.4127509999088943, 0.4288666999200359]	178.0	350.0	0.8	19a
