trial_index	trial_type	block_number	mean_acceleration
141	go	5	28984.312869
142	nogo	5	1312.821955
143	go	5	16411.920154
144	go	5	12988.509761
145	go	5	17950.738072
146	nogo	5	n/a
147	go	5	15763.302982
148	go	5	25691.978546
149	go	5	20986.010946
150	go	5	16197.186413
151	go	5	18041.051261
152	go	5	14929.750902
153	go	5	13578.875531
154	go	5	13561.839786
155	nogo	5	n/a
156	go	5	13745.899309
157	go	5	13507.872426
158	go	5	16891.977686
159	go	5	15168.439316
160	go	5	18746.765169
161	go	5	14879.749697
162	go	5	11449.036087
163	go	5	17637.913873
164	go	5	20150.472776
165	go	5	13212.694708
166	go	5	16276.901956
167	go	5	25033.919370
168	go	5	n/a
169	go	5	19386.111052
170	go	5	22527.026391
171	go	5	32424.453175
172	go	5	29905.566840
173	nogo	5	20984.329259
174	go	5	12988.061113
193	go	7	18743.042662
194	go	7	24074.842635
195	go	7	11361.538605
196	go	7	18135.672869
197	nogo	7	22585.026559
198	go	7	17622.211322
199	go	7	18455.001181
200	go	7	19017.719479
201	go	7	n/a
202	go	7	15200.121039
203	go	7	16650.813345
204	go	7	21309.137358
205	go	7	19585.265254
206	go	7	21080.838721
207	nogo	7	29681.569889
208	go	7	n/a
209	nogo	7	12594.357545
210	go	7	13057.630434
211	go	7	19454.095901
212	go	7	10077.671305
213	go	7	23372.032188
214	go	7	17925.312491
215	nogo	7	n/a
216	go	7	15730.081551
217	go	7	22197.716097
218	go	7	16407.070360
219	go	7	23389.943624
220	go	7	14603.491142
221	go	7	18744.309540
222	go	7	21524.764338
223	go	7	20423.438250
224	go	7	14872.487938
225	nogo	7	11027.093064
226	go	7	20075.750093
227	go	7	12518.765435
228	go	7	11998.944956
229	go	7	25199.753662
230	go	7	12715.656110
231	go	7	11264.640840
232	nogo	7	n/a
233	go	7	19334.552005
234	go	7	47010.324045
235	nogo	7	31664.845794
236	go	7	25308.678023
237	go	7	22731.508064
238	nogo	7	44049.534576
239	go	7	24960.604493
240	nogo	7	23244.377343
241	go	7	17361.458931
242	go	7	21884.859612
243	go	7	23737.102362
244	go	7	38124.696620
245	nogo	7	22235.860242
246	go	7	20716.641514
247	go	7	20889.675739
248	nogo	7	26712.776717
249	go	7	15905.398963
250	go	7	21517.764880
251	go	7	22142.782451
252	nogo	7	17441.474465
253	nogo	8	n/a
254	go	8	29480.728914
255	go	8	24549.297352
256	go	8	14548.403524
257	go	8	28452.810096
258	nogo	8	n/a
259	go	8	19874.277481
260	go	8	29855.810495
261	go	8	16673.117884
262	nogo	8	n/a
263	go	8	10234.514679
264	go	8	n/a
265	go	8	20331.938379
266	nogo	8	10544.718111
267	go	8	13096.647107
268	go	8	12352.941657
269	go	8	15956.168588
270	nogo	8	17236.796692
271	go	8	14507.520457
272	go	8	32646.567759
273	go	8	25708.439874
274	go	8	30456.129469
275	go	8	33497.680971
276	go	8	32486.319997
277	go	8	27818.757309
278	go	8	33236.651684
279	go	8	33520.745238
280	go	8	12606.339559
281	go	8	22796.235422
282	go	8	21888.340084
283	nogo	8	25800.620230
284	go	8	17603.372962
285	go	8	23871.703759
286	go	8	23466.993090
287	go	8	36311.830396
288	go	8	15070.105569
289	go	8	n/a
290	go	8	19249.817224
291	nogo	8	23393.436621
292	go	8	17830.644597
293	nogo	8	n/a
294	go	8	18723.247555
295	go	8	8287.444333
296	nogo	8	n/a
297	go	8	18796.615581
298	go	8	27651.912790
299	go	8	20838.637806
300	nogo	8	15981.199516
301	go	8	14347.350768
302	nogo	8	30118.023089
303	go	8	25260.906086
304	go	8	16566.190139
305	go	8	25382.772538
306	go	8	40271.869062
307	go	8	17730.764277
308	nogo	8	33776.383471
309	go	8	17353.036176
310	go	8	26435.708560
311	go	8	22004.824581
312	go	8	16528.471322
331	go	10	20448.507999
332	go	10	16102.623785
333	go	10	13197.244170
334	go	10	16240.794915
335	nogo	10	16459.275710
336	go	10	16717.588910
337	go	10	16221.849098
338	nogo	10	n/a
339	go	10	13093.903182
340	go	10	11595.353906
341	go	10	29374.324676
342	go	10	6874.658328
343	go	10	18997.459412
344	go	10	21296.665607
345	go	10	37480.881775
346	go	10	38431.676816
347	go	10	44808.777912
348	go	10	34790.595453
349	go	10	20599.465388
350	go	10	26069.636418
351	go	10	21534.402440
352	nogo	10	26877.020470
353	go	10	22193.630998
354	go	10	13666.229633
355	go	10	21125.288457
356	go	10	21741.250100
357	go	10	22063.109416
358	nogo	10	n/a
359	go	10	20109.797177
360	go	10	17910.536834
361	go	10	20191.167351
362	go	10	38030.105565
363	go	10	32561.489079
364	go	10	20231.677687
365	go	10	29377.878161
366	go	10	56140.373130
367	go	10	17004.343463
368	go	10	31085.967104
369	nogo	10	16502.027291
370	go	10	18502.653828
371	nogo	10	n/a
372	go	10	n/a
373	go	10	10154.994634
374	go	10	20093.359459
375	go	10	16745.195247
376	go	10	21774.410422
377	nogo	10	30094.825214
378	go	10	25632.387033
379	nogo	10	n/a
380	go	10	18277.236576
381	nogo	10	n/a
382	go	10	29803.779484
383	nogo	10	14176.163287
384	go	10	16237.311005
385	nogo	10	15092.450810
386	go	10	12490.617517
387	go	10	15232.833199
388	go	10	18615.178619
389	go	10	8402.489216
390	nogo	10	1698.365716
391	nogo	11	14996.988342
392	go	11	31452.669407
393	go	11	46357.032137
394	go	11	25351.135091
395	nogo	11	n/a
396	go	11	41120.816236
397	go	11	28664.583465
398	nogo	11	45048.456725
399	go	11	30723.225278
400	go	11	24766.078431
401	nogo	11	22388.214377
402	go	11	59443.607796
403	go	11	25087.703479
404	go	11	26884.755293
405	go	11	42914.678214
406	go	11	23587.724265
407	nogo	11	42521.196733
408	go	11	24358.100834
409	go	11	35886.698916
410	go	11	35529.396465
411	go	11	22205.400390
412	go	11	28101.529905
413	go	11	32844.143454
414	go	11	n/a
415	go	11	16328.276531
416	nogo	11	12027.924265
417	go	11	n/a
418	go	11	14479.987684
419	go	11	18646.735728
420	go	11	18231.761849
421	go	11	21738.830423
422	nogo	11	27220.051486
423	go	11	23018.222506
424	go	11	17588.554700
425	go	11	32848.714630
426	go	11	31676.819869
427	go	11	27712.322916
428	go	11	14753.367322
429	go	11	23106.748575
430	go	11	23754.494327
431	nogo	11	n/a
432	go	11	14802.293566
433	go	11	16605.442094
434	go	11	21031.694554
435	go	11	38660.942617
436	go	11	15816.934354
437	nogo	11	34263.999699
438	go	11	1961.259891
439	go	11	23928.688478
440	go	11	35544.560263
441	go	11	33750.428559
442	go	11	25603.061807
443	nogo	11	26413.147461
444	go	11	21143.367065
445	go	11	40219.766459
446	nogo	11	32969.742217
447	go	11	20839.894077
448	nogo	11	22048.611040
449	go	11	30085.344286
450	go	11	31585.872595
469	go	13	20614.860138
470	go	13	38963.024045
471	go	13	24046.202965
472	go	13	25691.371190
473	go	13	29499.100504
474	go	13	13197.280492
475	go	13	33962.440065
476	go	13	28728.458837
477	go	13	29782.638286
478	nogo	13	17220.708258
479	go	13	40772.742824
480	go	13	40240.489911
481	go	13	n/a
482	nogo	13	n/a
483	go	13	18520.707089
484	nogo	13	13415.356763
485	go	13	21354.224552
486	go	13	20690.312882
487	go	13	20885.673726
488	go	13	18571.733238
489	nogo	13	29015.905888
490	go	13	13988.294379
491	nogo	13	n/a
492	go	13	12597.340641
493	nogo	13	16712.453888
494	go	13	15137.160847
495	go	13	21735.253858
496	go	13	n/a
497	go	13	11700.028484
498	go	13	30068.103927
499	nogo	13	31205.328972
500	go	13	26162.685315
501	nogo	13	n/a
502	go	13	29377.802725
503	go	13	n/a
504	go	13	43625.710579
505	go	13	34361.368421
506	go	13	32216.049459
507	nogo	13	n/a
508	go	13	35749.268303
509	nogo	13	23786.720363
510	go	13	26515.471852
511	go	13	29716.198907
512	go	13	29112.647715
513	go	13	28250.014579
514	go	13	32329.712294
515	go	13	27397.353072
516	nogo	13	n/a
517	go	13	19855.608615
518	go	13	16231.700646
519	go	13	23202.385310
520	go	13	21982.141279
521	go	13	21872.843464
522	go	13	26178.843976
523	go	13	28531.856118
524	nogo	13	21745.234020
525	go	13	19477.965994
526	go	13	21202.678264
527	go	13	30771.386582
528	go	13	21631.083186
529	nogo	14	16779.204104
530	go	14	22663.909821
531	go	14	26238.835627
532	go	14	n/a
533	nogo	14	n/a
534	go	14	n/a
535	go	14	37516.463863
536	go	14	17013.821343
537	go	14	17177.072665
538	go	14	24377.702887
539	nogo	14	n/a
540	go	14	18177.774773
541	go	14	14289.698390
542	go	14	17550.588564
543	go	14	31872.369507
544	go	14	40398.611611
545	go	14	35642.741760
546	nogo	14	n/a
547	go	14	20721.093508
548	go	14	34352.460840
549	go	14	27285.189199
550	go	14	15346.885900
551	go	14	19205.974580
552	go	14	20080.729834
553	go	14	18989.415914
554	nogo	14	21990.165260
555	go	14	11312.607859
556	go	14	16689.344125
557	go	14	14084.224066
558	go	14	19347.487876
559	go	14	22449.936019
560	go	14	20125.448294
561	go	14	26468.400564
562	go	14	16412.043582
563	go	14	14763.007981
564	go	14	24051.970145
565	nogo	14	n/a
566	go	14	19376.725659
567	nogo	14	26656.850186
568	go	14	16169.066235
569	nogo	14	15860.974996
570	go	14	17541.780114
571	nogo	14	n/a
572	go	14	14422.276361
573	nogo	14	n/a
574	go	14	10894.366696
575	go	14	18243.748012
576	nogo	14	12155.675122
577	go	14	14505.943530
578	go	14	n/a
579	go	14	n/a
580	go	14	15573.351452
581	go	14	20057.478048
582	go	14	17774.187539
583	go	14	26419.005915
584	go	14	44282.193977
585	go	14	20574.766934
586	nogo	14	10418.201151
587	go	14	13045.992806
588	go	14	14835.555473
