onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
3912.697	1.423	correct	learning	LS2	h42_p10_i_down_right.jpg	97
3960.024	1.264	incorrect	learning	LS2	h35_p31_i_down_right.jpg	98
4007.351	0.93	correct	learning	LS2	h85_p11_k_up_left.jpg	98
4054.678	0.932	correct	learning	LS2	h107_p11_i_up_left.jpg	97
4102.172	1.14	correct	learning	LS2	h85_p16_i_up_left.jpg	97
4149.499	1.286	correct	learning	LS2	h35_p50_k_down_right.jpg	98
4196.66	1.16	correct	learning	LS2	h116_p28_k_up_right.jpg	98
4243.82	1.482	correct	learning	LS2	h107_p42_k_up_right.jpg	98
4290.981	1.085	correct	learning	LS2	h42_p5_k_down_left.jpg	98
4338.141	1.023	correct	learning	LS2	h116_p11_i_up_left.jpg	97
4430.463	0.876	correct	learning	LS3	h42_p5_k_down_left.jpg	98
4477.623	0.958	correct	learning	LS3	h85_p43_i_up_right.jpg	97
4524.784	1.024	correct	learning	LS3	h107_p25_i_up_left.jpg	97
4571.944	0.899	correct	learning	LS3	h116_p28_k_up_right.jpg	98
4618.938	1.014	correct	learning	LS3	h35_p43_i_down_left.jpg	97
4665.932	2.072	correct	learning	LS3	h35_p50_k_down_right.jpg	98
4713.093	0.907	correct	learning	LS3	h116_p21_i_up_right.jpg	97
4760.086	0.782	correct	learning	LS3	h85_p11_k_up_left.jpg	98
4807.08	1.217	correct	learning	LS3	h42_p34_i_down_left.jpg	97
4854.074	1.364	correct	learning	LS3	h107_p42_k_up_right.jpg	98
4946.062	1.026	correct	learning	LS4	h42_p10_i_down_right.jpg	97
4992.889	1.205	correct	learning	LS4	h85_p16_i_up_left.jpg	97
5040.05	0.792	correct	learning	LS4	h116_p28_k_up_right.jpg	98
5087.544	0.649	correct	learning	LS4	h42_p5_k_down_left.jpg	98
5135.038	0.73	correct	learning	LS4	h107_p42_k_up_right.jpg	98
5182.365	1.147	correct	learning	LS4	h116_p11_i_up_left.jpg	97
5229.692	1.037	correct	learning	LS4	h107_p11_i_up_left.jpg	97
5276.852	1.135	correct	learning	LS4	h35_p50_k_down_right.jpg	98
5324.013	0.562	correct	learning	LS4	h85_p11_k_up_left.jpg	98
5371.174	0.916	correct	learning	LS4	h35_p31_i_down_right.jpg	97
5644.471	1.416	correct	learning	LS1	h11_p47_i_down_right.jpg	97
5691.798	1.466	incorrect	learning	LS1	h33_p33_i_down_right.jpg	98
5738.959	1.004	incorrect	learning	LS1	h25_p31_i_down_right.jpg	98
5786.119	1.662	incorrect	learning	LS1	h82_p37_i_up_right.jpg	98
5832.947	1.49	incorrect	learning	LS1	h25_p14_k_down_left.jpg	97
5879.941	1.365	incorrect	learning	LS1	h11_p43_k_down_left.jpg	97
5927.101	1.367	incorrect	learning	LS1	h108_p15_i_up_right.jpg	98
5974.095	1.402	correct	learning	LS1	h33_p11_k_down_right.jpg	98
6021.089	2.061	correct	learning	LS1	h108_p27_k_up_left.jpg	98
6068.083	1.36	correct	learning	LS1	h82_p21_k_up_right.jpg	98
6160.237	1.165	correct	learning	LS2	h33_p11_k_down_right.jpg	98
6207.565	0.767	correct	learning	LS2	h108_p27_k_up_left.jpg	98
6254.892	1.536	correct	learning	LS2	h25_p12_i_down_left.jpg	97
6302.386	1.105	correct	learning	LS2	h11_p2_i_down_right.jpg	97
6349.546	1.108	correct	learning	LS2	h82_p10_i_up_left.jpg	97
6396.707	1.286	correct	learning	LS2	h108_p13_i_up_right.jpg	97
6443.867	1.224	correct	learning	LS2	h33_p15_i_down_left.jpg	97
6491.028	1.258	correct	learning	LS2	h25_p14_k_down_left.jpg	98
6538.188	0.957	correct	learning	LS2	h82_p21_k_up_right.jpg	98
6585.349	1.135	correct	learning	LS2	h11_p43_k_down_left.jpg	98
6677.67	0.956	correct	learning	LS3	h25_p31_i_down_right.jpg	97
6724.831	1.006	correct	learning	LS3	h108_p15_i_up_right.jpg	97
6771.991	1.024	correct	learning	LS3	h11_p43_k_down_left.jpg	98
6818.985	1.011	correct	learning	LS3	h25_p14_k_down_left.jpg	98
6865.979	1.046	correct	learning	LS3	h33_p33_i_down_right.jpg	97
6913.139	1.224	correct	learning	LS3	h82_p37_i_up_right.jpg	97
6960.133	1.211	correct	learning	LS3	h33_p11_k_down_right.jpg	98
7006.96	0.719	correct	learning	LS3	h82_p21_k_up_right.jpg	98
7054.121	0.721	correct	learning	LS3	h108_p27_k_up_left.jpg	98
7101.115	0.868	correct	learning	LS3	h11_p47_i_down_right.jpg	97
7193.27	1.041	correct	learning	LS4	h11_p2_i_down_right.jpg	97
7240.097	1.093	correct	learning	LS4	h33_p11_k_down_right.jpg	98
7287.091	0.856	correct	learning	LS4	h25_p12_i_down_left.jpg	97
7334.251	1.002	correct	learning	LS4	h108_p13_i_up_right.jpg	97
7381.745	1.083	correct	learning	LS4	h82_p10_i_up_left.jpg	97
7429.072	0.989	correct	learning	LS4	h11_p43_k_down_left.jpg	98
7476.233	0.799	correct	learning	LS4	h82_p21_k_up_right.jpg	98
7523.56	1.041	correct	learning	LS4	h25_p14_k_down_left.jpg	98
7570.887	0.738	correct	learning	LS4	h108_p27_k_up_left.jpg	98
7618.048	1.044	correct	learning	LS4	h33_p15_i_down_left.jpg	97
7891.179	1.466	correct	learning	LS1	h111_p16_i_up_left.jpg	97
7938.339	1.084	correct	learning	LS1	h48_p41_k_down_right.jpg	98
7985.5	1.038	incorrect	learning	LS1	h120_p21_i_up_right.jpg	98
8032.66	1.361	incorrect	learning	LS1	h22_p21_k_down_left.jpg	97
8079.654	1.636	correct	learning	LS1	h48_p13_i_down_left.jpg	97
8126.481	1.719	correct	learning	LS1	h22_p33_i_down_right.jpg	97
8173.475	1.242	incorrect	learning	LS1	h114_p16_i_up_left.jpg	98
8220.303	1.102	correct	learning	LS1	h111_p47_k_up_left.jpg	98
8267.13	1.234	incorrect	learning	LS1	h120_p12_k_up_right.jpg	97
8313.957	1.269	correct	learning	LS1	h114_p35_k_up_right.jpg	98
8405.945	1.731	incorrect	learning	LS2	h22_p21_k_down_left.jpg	97
8453.272	0.789	correct	learning	LS2	h114_p35_k_up_right.jpg	98
8500.433	1.127	correct	learning	LS2	h22_p48_i_down_left.jpg	97
8547.76	1.465	correct	learning	LS2	h48_p41_k_down_right.jpg	98
8595.254	1.162	correct	learning	LS2	h120_p37_i_up_right.jpg	97
8642.581	1.483	correct	learning	LS2	h114_p33_i_up_left.jpg	97
8689.908	1.357	correct	learning	LS2	h120_p12_k_up_right.jpg	98
8737.069	0.751	correct	learning	LS2	h111_p47_k_up_left.jpg	98
8784.396	0.993	correct	learning	LS2	h48_p17_i_down_right.jpg	97
8831.556	1.043	correct	learning	LS2	h111_p37_i_up_right.jpg	97
8923.878	0.976	correct	learning	LS3	h111_p16_i_up_left.jpg	97
8971.205	1.201	correct	learning	LS3	h48_p13_i_down_left.jpg	97
9018.365	1.172	correct	learning	LS3	h114_p16_i_up_left.jpg	97
9065.526	1.062	correct	learning	LS3	h120_p21_i_up_right.jpg	97
9112.52	0.904	correct	learning	LS3	h114_p35_k_up_right.jpg	98
9159.68	0.666	correct	learning	LS3	h111_p47_k_up_left.jpg	98
9206.674	1.197	correct	learning	LS3	h22_p21_k_down_left.jpg	98
9253.668	0.944	correct	learning	LS3	h120_p12_k_up_right.jpg	98
9300.495	1.092	correct	learning	LS3	h48_p41_k_down_right.jpg	98
9347.489	0.887	correct	learning	LS3	h22_p33_i_down_right.jpg	97
9439.477	0.981	correct	learning	LS4	h111_p47_k_up_left.jpg	98
9486.471	0.904	correct	learning	LS4	h22_p48_i_down_left.jpg	97
9533.631	0.874	correct	learning	LS4	h48_p17_i_down_right.jpg	97
9580.959	0.923	correct	learning	LS4	h114_p35_k_up_right.jpg	98
9628.119	0.702	correct	learning	LS4	h111_p37_i_up_right.jpg	97
9675.613	1.166	correct	learning	LS4	h120_p37_i_up_right.jpg	97
9722.94	0.848	correct	learning	LS4	h48_p41_k_down_right.jpg	98
9770.267	0.802	correct	learning	LS4	h120_p12_k_up_right.jpg	98
9817.428	0.884	correct	learning	LS4	h22_p21_k_down_left.jpg	98
9864.588	1.398	correct	learning	LS4	h114_p33_i_up_left.jpg	97
10138.053	n/a	to late	control	LS1	h114_p35_k_up_right.jpg	n/a
10189.213	1.372	correct	control	LS1	h94_p31_i_up_left.jpg	97
10235.207	1.251	correct	control	LS1	h94_p2_k_up_left.jpg	97
10281.367	1.401	correct	control	LS1	h22_p21_k_down_left.jpg	97
10327.528	0.736	correct	control	LS1	h36_p11_i_down_right.jpg	98
10373.689	0.918	correct	control	LS1	h36_p12_k_down_left.jpg	97
10419.683	1.021	correct	control	LS1	h22_p33_i_down_right.jpg	98
10465.677	1.012	correct	control	LS1	h114_p16_i_up_left.jpg	97
10511.671	0.619	correct	control	LS1	h111_p16_i_up_left.jpg	97
10557.665	0.658	correct	control	LS1	h111_p47_k_up_left.jpg	97
10648.82	1.219	correct	control	LS2	h114_p33_i_up_left.jpg	97
10695.147	0.553	correct	control	LS2	h94_p33_i_up_left.jpg	97
10741.474	1.102	correct	control	LS2	h22_p48_i_down_left.jpg	97
10787.801	1.236	correct	control	LS2	h111_p47_k_up_left.jpg	97
10834.129	1.113	correct	control	LS2	h94_p2_k_up_left.jpg	97
10880.456	0.879	correct	control	LS2	h111_p37_i_up_right.jpg	98
10926.783	0.613	correct	control	LS2	h114_p35_k_up_right.jpg	98
10973.111	1.226	correct	control	LS2	h36_p12_k_down_left.jpg	97
11019.271	0.721	correct	control	LS2	h22_p21_k_down_left.jpg	97
11065.432	1.111	correct	control	LS2	h36_p25_i_down_right.jpg	98
11156.753	0.871	correct	control	LS3	h114_p16_i_up_left.jpg	97
11202.914	0.686	correct	control	LS3	h94_p31_i_up_left.jpg	97
11249.075	0.708	correct	control	LS3	h111_p47_k_up_left.jpg	97
11295.235	1.594	correct	control	LS3	h22_p33_i_down_right.jpg	98
11341.229	0.705	correct	control	LS3	h36_p12_k_down_left.jpg	97
11387.223	0.744	correct	control	LS3	h22_p21_k_down_left.jpg	97
11433.217	0.591	correct	control	LS3	h111_p16_i_up_left.jpg	97
11479.211	0.662	correct	control	LS3	h114_p35_k_up_right.jpg	98
11525.205	0.813	correct	control	LS3	h36_p11_i_down_right.jpg	98
11571.199	0.724	correct	control	LS3	h94_p2_k_up_left.jpg	97
11662.354	0.998	correct	control	LS4	h36_p12_k_down_left.jpg	97
11708.348	0.653	correct	control	LS4	h111_p37_i_up_right.jpg	98
11754.342	0.676	correct	control	LS4	h94_p2_k_up_left.jpg	97
11800.67	1.193	correct	control	LS4	h94_p33_i_up_left.jpg	97
11846.997	0.527	correct	control	LS4	h114_p35_k_up_right.jpg	98
11893.324	0.676	correct	control	LS4	h22_p21_k_down_left.jpg	97
11939.651	0.826	correct	control	LS4	h111_p47_k_up_left.jpg	97
11985.979	0.816	correct	control	LS4	h36_p25_i_down_right.jpg	98
12032.306	0.949	correct	control	LS4	h114_p33_i_up_left.jpg	97
12078.633	0.907	correct	control	LS4	h22_p48_i_down_left.jpg	97
12350.931	1.491	correct	learning	LS1	h87_p10_i_up_left.jpg	97
12398.092	1.35	incorrect	learning	LS1	h18_p7_k_down_right.jpg	97
12445.086	0.985	correct	learning	LS1	h87_p9_k_up_left.jpg	98
12492.08	1.18	correct	learning	LS1	h83_p29_k_up_right.jpg	98
12538.907	0.959	correct	learning	LS1	h109_p51_k_up_left.jpg	98
12586.067	2.065	correct	learning	LS1	h18_p47_i_down_right.jpg	97
12633.228	1.108	incorrect	learning	LS1	h36_p11_i_down_right.jpg	98
12680.222	1.303	correct	learning	LS1	h83_p34_i_up_right.jpg	97
12727.049	0.843	correct	learning	LS1	h36_p12_k_down_left.jpg	98
12773.876	1.134	correct	learning	LS1	h109_p34_i_up_right.jpg	97
12865.864	1.356	correct	learning	LS2	h83_p29_k_up_right.jpg	98
12912.691	1.392	correct	learning	LS2	h18_p49_i_down_right.jpg	97
12959.852	0.882	correct	learning	LS2	h36_p12_k_down_left.jpg	98
13007.179	1.188	correct	learning	LS2	h87_p9_k_up_left.jpg	98
13054.34	1.094	incorrect	learning	LS2	h18_p7_k_down_right.jpg	97
13101.667	1.24	correct	learning	LS2	h83_p49_i_up_left.jpg	97
13148.827	1.002	correct	learning	LS2	h109_p35_i_up_right.jpg	97
13196.154	0.924	correct	learning	LS2	h87_p34_i_up_right.jpg	97
13243.482	0.637	correct	learning	LS2	h109_p51_k_up_left.jpg	98
13290.642	1.056	correct	learning	LS2	h36_p25_i_down_right.jpg	97
13382.963	1.788	correct	learning	LS3	h36_p11_i_down_right.jpg	97
13430.124	0.766	correct	learning	LS3	h87_p9_k_up_left.jpg	98
13477.284	1.328	correct	learning	LS3	h83_p34_i_up_right.jpg	97
13524.445	0.659	correct	learning	LS3	h109_p51_k_up_left.jpg	98
13571.606	0.661	correct	learning	LS3	h36_p12_k_down_left.jpg	98
13618.599	1.16	correct	learning	LS3	h18_p47_i_down_right.jpg	97
13665.593	0.875	correct	learning	LS3	h109_p34_i_up_right.jpg	97
13712.754	0.781	correct	learning	LS3	h18_p7_k_down_right.jpg	98
13759.581	1.904	correct	learning	LS3	h83_p29_k_up_right.jpg	98
13806.575	1.028	correct	learning	LS3	h87_p10_i_up_left.jpg	97
13898.73	1.025	correct	learning	LS4	h109_p51_k_up_left.jpg	98
13945.557	1.013	correct	learning	LS4	h18_p7_k_down_right.jpg	98
13992.384	0.744	correct	learning	LS4	h36_p12_k_down_left.jpg	98
14039.378	0.763	correct	learning	LS4	h83_p29_k_up_right.jpg	98
14086.705	1.309	correct	learning	LS4	h87_p34_i_up_right.jpg	97
14133.866	0.991	correct	learning	LS4	h36_p25_i_down_right.jpg	97
14181.193	0.689	correct	learning	LS4	h87_p9_k_up_left.jpg	98
14228.52	1.202	correct	learning	LS4	h83_p49_i_up_left.jpg	97
14275.681	1.3	correct	learning	LS4	h109_p35_i_up_right.jpg	97
14323.008	1.046	correct	learning	LS4	h18_p49_i_down_right.jpg	97
14596.472	1.258	correct	learning	LS1	h89_p2_i_up_left.jpg	97
14643.633	1.068	correct	learning	LS1	h28_p37_i_down_left.jpg	97
14690.793	1.103	correct	learning	LS1	h12_p4_k_down_left.jpg	98
14737.787	1.09	correct	learning	LS1	h28_p46_k_down_right.jpg	98
14784.948	1.012	correct	learning	LS1	h98_p19_k_up_right.jpg	98
14831.941	0.903	correct	learning	LS1	h89_p39_k_up_left.jpg	98
14878.769	1.466	incorrect	learning	LS1	h46_p18_k_down_left.jpg	97
14925.596	1.326	correct	learning	LS1	h12_p37_i_down_left.jpg	97
14972.423	2.018	correct	learning	LS1	h98_p47_i_up_left.jpg	97
15019.584	1.956	correct	learning	LS1	h46_p43_i_down_left.jpg	97
15111.572	1.09	correct	learning	LS2	h28_p33_i_down_right.jpg	97
15158.566	1.701	correct	learning	LS2	h46_p18_k_down_left.jpg	98
15206.059	0.694	correct	learning	LS2	h28_p46_k_down_right.jpg	98
15253.553	1.415	correct	learning	LS2	h98_p19_k_up_right.jpg	98
15301.047	1.016	correct	learning	LS2	h89_p17_i_up_left.jpg	97
15348.374	1.241	correct	learning	LS2	h12_p4_k_down_left.jpg	98
15395.535	0.94	correct	learning	LS2	h98_p20_i_up_right.jpg	97
15442.862	1.357	correct	learning	LS2	h46_p34_i_down_left.jpg	97
15490.022	1.008	correct	learning	LS2	h89_p39_k_up_left.jpg	98
15537.516	0.96	correct	learning	LS2	h12_p12_i_down_left.jpg	97
15629.838	1.229	correct	learning	LS3	h46_p18_k_down_left.jpg	98
15676.998	1.151	correct	learning	LS3	h98_p19_k_up_right.jpg	98
15723.992	0.802	correct	learning	LS3	h12_p4_k_down_left.jpg	98
15771.152	0.933	correct	learning	LS3	h89_p39_k_up_left.jpg	98
15817.98	1.992	incorrect	learning	LS3	h28_p46_k_down_right.jpg	97
15864.974	1.147	correct	learning	LS3	h46_p43_i_down_left.jpg	97
15911.801	0.815	correct	learning	LS3	h28_p37_i_down_left.jpg	97
15958.795	1.01	correct	learning	LS3	h98_p47_i_up_left.jpg	97
16005.955	1.028	correct	learning	LS3	h89_p2_i_up_left.jpg	97
16052.949	0.871	correct	learning	LS3	h12_p37_i_down_left.jpg	97
16145.104	0.964	correct	learning	LS4	h12_p4_k_down_left.jpg	98
16192.098	0.951	correct	learning	LS4	h89_p17_i_up_left.jpg	97
16239.258	1.018	correct	learning	LS4	h46_p34_i_down_left.jpg	97
16286.252	0.908	correct	learning	LS4	h89_p39_k_up_left.jpg	98
16333.413	0.814	correct	learning	LS4	h98_p19_k_up_right.jpg	98
16380.906	1.134	correct	learning	LS4	h28_p33_i_down_right.jpg	97
16428.4	1.183	correct	learning	LS4	h98_p20_i_up_right.jpg	97
16475.727	0.977	correct	learning	LS4	h46_p18_k_down_left.jpg	98
16522.888	0.947	correct	learning	LS4	h12_p12_i_down_left.jpg	97
16570.215	0.645	correct	learning	LS4	h28_p46_k_down_right.jpg	98
16843.513	2.393	correct	control	LS1	h11_p2_i_down_right.jpg	97
16889.673	1.392	correct	control	LS1	h29_p3_k_down_left.jpg	98
16935.834	0.902	correct	control	LS1	h32_p31_k_down_right.jpg	97
16981.995	0.636	correct	control	LS1	h32_p10_i_down_right.jpg	97
17028.155	0.723	correct	control	LS1	h29_p10_i_down_right.jpg	97
17074.149	1.29	correct	control	LS1	h11_p43_k_down_left.jpg	98
17120.143	1.025	correct	control	LS1	h35_p31_i_down_right.jpg	97
17166.137	0.728	correct	control	LS1	h35_p50_k_down_right.jpg	97
17212.131	0.175	correct	control	LS1	h107_p42_k_up_right.jpg	97
17258.125	0.965	correct	control	LS1	h107_p11_i_up_left.jpg	98
17349.28	0.983	correct	control	LS2	h29_p3_k_down_left.jpg	98
17395.274	0.654	correct	control	LS2	h11_p43_k_down_left.jpg	98
17441.601	0.723	correct	control	LS2	h11_p47_i_down_right.jpg	97
17487.929	1.017	correct	control	LS2	h29_p49_i_down_right.jpg	97
17534.256	0.719	correct	control	LS2	h32_p31_k_down_right.jpg	97
17580.583	1.348	correct	control	LS2	h35_p50_k_down_right.jpg	97
17626.911	0.65	correct	control	LS2	h107_p25_i_up_left.jpg	98
17673.238	1.167	incorrect	control	LS2	h107_p42_k_up_right.jpg	98
17719.565	0.805	correct	control	LS2	h32_p13_i_down_left.jpg	98
17765.726	0.46	correct	control	LS2	h35_p43_i_down_left.jpg	98
17857.047	0.924	correct	control	LS3	h11_p43_k_down_left.jpg	98
17903.208	0.818	correct	control	LS3	h35_p31_i_down_right.jpg	97
17949.369	0.969	correct	control	LS3	h107_p11_i_up_left.jpg	98
17995.529	1.439	correct	control	LS3	h29_p3_k_down_left.jpg	98
18041.69	0.837	correct	control	LS3	h29_p10_i_down_right.jpg	97
18087.684	1.34	incorrect	control	LS3	h107_p42_k_up_right.jpg	98
18133.678	1.075	correct	control	LS3	h11_p2_i_down_right.jpg	97
18179.672	0.57	correct	control	LS3	h32_p31_k_down_right.jpg	97
18225.833	0.657	correct	control	LS3	h32_p10_i_down_right.jpg	97
18271.993	0.599	correct	control	LS3	h35_p50_k_down_right.jpg	97
18363.148	1.512	correct	control	LS4	h32_p31_k_down_right.jpg	97
18409.142	1.071	correct	control	LS4	h29_p49_i_down_right.jpg	97
18455.136	0.614	correct	control	LS4	h35_p43_i_down_left.jpg	98
18501.13	0.669	correct	control	LS4	h35_p50_k_down_right.jpg	97
18547.458	1.139	correct	control	LS4	h29_p3_k_down_left.jpg	98
18593.785	0.52	correct	control	LS4	h11_p47_i_down_right.jpg	97
18640.112	1.102	incorrect	control	LS4	h107_p42_k_up_right.jpg	98
18686.439	0.738	correct	control	LS4	h32_p13_i_down_left.jpg	98
18732.767	0.68	correct	control	LS4	h11_p43_k_down_left.jpg	98
18779.094	0.494	correct	control	LS4	h107_p25_i_up_left.jpg	98
