trial_index	trial_type	block_number	accuracy_binary
263	go	8	1
264	go	8	1
265	go	8	1
266	nogo	8	1
267	go	8	1
268	nogo	8	0
269	go	8	1
270	nogo	8	1
271	go	8	1
272	go	8	1
273	nogo	8	1
274	go	8	1
275	go	8	1
276	nogo	8	1
277	go	8	1
278	go	8	1
279	go	8	1
280	go	8	1
281	go	8	1
282	go	8	1
283	go	8	1
284	go	8	1
285	go	8	1
286	go	8	1
287	go	8	1
288	nogo	8	1
289	go	8	1
290	go	8	1
291	go	8	1
292	go	8	1
293	go	8	1
294	go	8	1
295	go	8	1
296	go	8	1
297	nogo	8	1
298	go	8	1
299	go	8	1
300	go	8	1
301	nogo	8	1
302	go	8	1
303	go	8	1
304	go	8	1
305	go	8	1
306	go	8	1
307	nogo	8	1
308	go	8	1
309	go	8	1
310	go	8	1
311	go	8	1
312	nogo	8	1
331	go	10	1
332	go	10	1
333	nogo	10	1
334	go	10	1
335	go	10	1
336	go	10	1
337	nogo	10	1
338	go	10	1
339	go	10	1
340	nogo	10	1
341	go	10	1
342	go	10	1
343	go	10	1
344	go	10	1
345	nogo	10	1
346	go	10	1
347	go	10	1
348	go	10	1
349	nogo	10	1
350	go	10	1
351	go	10	1
352	nogo	10	1
353	go	10	1
354	go	10	1
355	go	10	0
356	go	10	1
357	go	10	1
358	go	10	0
359	go	10	1
360	go	10	1
361	go	10	1
362	nogo	10	0
363	go	10	1
364	go	10	1
365	go	10	1
366	nogo	10	1
367	go	10	1
368	go	10	1
369	go	10	1
370	go	10	1
371	nogo	10	1
372	go	10	1
373	go	10	1
374	go	10	1
375	go	10	1
376	go	10	1
377	nogo	10	1
378	go	10	1
379	go	10	1
380	nogo	10	1
381	go	10	1
382	go	10	1
383	go	10	1
384	go	10	1
385	go	10	1
386	nogo	10	1
387	go	10	1
388	go	10	1
389	go	10	1
390	go	10	1
391	go	11	1
392	go	11	1
393	go	11	1
394	go	11	1
395	go	11	1
396	go	11	1
397	go	11	1
398	nogo	11	1
399	go	11	1
400	nogo	11	1
401	go	11	1
402	go	11	1
403	go	11	1
404	nogo	11	0
405	go	11	1
406	go	11	1
407	nogo	11	1
408	go	11	1
409	go	11	1
410	nogo	11	1
411	go	11	1
412	go	11	1
413	go	11	1
414	go	11	1
415	go	11	1
416	go	11	1
417	go	11	1
418	go	11	1
419	go	11	1
420	nogo	11	1
421	go	11	1
422	nogo	11	1
423	go	11	1
424	go	11	1
425	nogo	11	1
426	go	11	1
427	go	11	1
428	go	11	1
429	go	11	1
430	go	11	1
431	go	11	1
432	go	11	1
433	go	11	1
434	nogo	11	1
435	go	11	1
436	go	11	1
437	go	11	1
438	go	11	1
439	go	11	1
440	go	11	1
441	go	11	1
442	nogo	11	1
443	go	11	1
444	nogo	11	1
445	go	11	1
446	go	11	1
447	go	11	1
448	go	11	1
449	nogo	11	0
450	go	11	1
469	go	13	1
470	go	13	1
471	go	13	1
472	go	13	1
473	nogo	13	1
474	go	13	1
475	go	13	1
476	nogo	13	1
477	go	13	1
478	go	13	1
479	nogo	13	1
480	go	13	1
481	go	13	1
482	go	13	1
483	nogo	13	0
484	go	13	1
485	go	13	1
486	go	13	1
487	go	13	1
488	go	13	1
489	go	13	1
490	go	13	1
491	go	13	1
492	nogo	13	1
493	go	13	1
494	nogo	13	1
495	go	13	0
496	nogo	13	1
497	go	13	1
498	go	13	1
499	go	13	1
500	go	13	1
501	go	13	1
502	go	13	1
503	nogo	13	1
504	go	13	1
505	go	13	1
506	go	13	1
507	go	13	1
508	go	13	1
509	go	13	1
510	nogo	13	0
511	go	13	1
512	go	13	1
513	go	13	1
514	go	13	1
515	go	13	1
516	nogo	13	1
517	go	13	1
518	go	13	1
519	go	13	1
520	nogo	13	1
521	go	13	1
522	nogo	13	1
523	go	13	1
524	go	13	1
525	go	13	1
526	go	13	1
527	go	13	1
528	go	13	1
529	go	14	1
530	go	14	1
531	go	14	1
532	go	14	1
533	go	14	1
534	nogo	14	1
535	go	14	1
536	go	14	1
537	go	14	1
538	nogo	14	1
539	go	14	1
540	go	14	1
541	go	14	1
542	go	14	1
543	go	14	1
544	go	14	1
545	nogo	14	1
546	go	14	1
547	go	14	1
548	go	14	1
549	go	14	1
550	go	14	1
551	nogo	14	0
552	go	14	1
553	nogo	14	1
554	go	14	1
555	nogo	14	1
556	go	14	1
557	nogo	14	1
558	go	14	1
559	nogo	14	1
560	go	14	1
561	go	14	1
562	go	14	1
563	nogo	14	0
564	go	14	1
565	go	14	1
566	go	14	1
567	go	14	1
568	go	14	1
569	go	14	1
570	go	14	1
571	go	14	1
572	nogo	14	0
573	go	14	1
574	go	14	1
575	go	14	1
576	nogo	14	1
577	go	14	1
578	go	14	1
579	go	14	1
580	go	14	1
581	go	14	1
582	go	14	1
583	go	14	1
584	go	14	1
585	go	14	1
586	nogo	14	1
587	go	14	1
588	go	14	1
