trial_index	block_number	block_type	is_practice	trials_count	digit	trial_type	correct_response	mouse_resp.x	mouse_resp.y	mouse_resp.leftButton	mouse_resp.midButton	mouse_resp.rightButton	mouse_resp.time	click_pos_x	click_pos_y	iti_duration	participant
91	4	go_nogo	0	60	7	go	click	[46.0, 46.0, 57.0, 74.0, 82.0, 88.0, 95.0, 99.0, 101.0, 107.0, 111.0, 115.0, 118.0, 120.0, 121.0, 121.0, 121.0, 121.0, 122.0, 125.0, 130.0, 133.0, 139.0, 143.0, 146.0, 150.0, 157.0, 168.0, 184.0, 203.0, 223.0, 231.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0]	[-241.0, -241.0, -190.0, -102.0, -64.0, -47.0, -25.0, -13.0, -2.0, 11.0, 28.0, 46.0, 70.0, 91.0, 102.0, 107.0, 109.0, 112.0, 123.0, 138.0, 161.0, 187.0, 207.0, 220.0, 231.0, 238.0, 247.0, 255.0, 265.0, 277.0, 288.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00023520004469901323, 0.009965599980205297, 0.026706499978899956, 0.043456500046886504, 0.06017110007815063, 0.07690410001669079, 0.09335840004496276, 0.10987659997772425, 0.12642770004458725, 0.14314160007052124, 0.1597744000609964, 0.17643009999301285, 0.19321709999348968, 0.21000820002518594, 0.2267112999688834, 0.24349430005531758, 0.26000390003900975, 0.2767376999836415, 0.2932707000290975, 0.3103079000720754, 0.32693940005265176, 0.34317180002108216, 0.3599431000184268, 0.37648600002285093, 0.3931049000239, 0.4098707999801263, 0.4263712000101805, 0.4431678999681026, 0.45974660001229495, 0.4766318000620231, 0.49334180005826056, 0.5101509999949485, 0.5264181999955326, 0.5430583000415936, 0.5597270000725985, 0.5763467000797391, 0.5929814999690279, 0.609426400042139, 0.6261084000580013, 0.6429383000358939, 0.6601190000073984]	232.0	294.0	0.5	22b
92	4	go_nogo	0	60	7	go	click	[53.0, 53.0, 91.0, 124.0, 147.0, 156.0, 160.0, 161.0, 162.0, 162.0, 162.0, 162.0, 162.0, 163.0, 164.0, 165.0, 166.0, 167.0, 168.0, 171.0, 176.0, 179.0, 180.0, 181.0, 182.0, 182.0, 182.0, 183.0, 183.0, 184.0, 184.0]	[-154.0, -154.0, -43.0, 48.0, 104.0, 128.0, 138.0, 141.0, 142.0, 142.0, 142.0, 142.0, 143.0, 146.0, 150.0, 155.0, 160.0, 167.0, 181.0, 200.0, 224.0, 249.0, 263.0, 269.0, 271.0, 271.0, 273.0, 276.0, 278.0, 279.0, 279.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00021349999587982893, 0.013875699951313436, 0.030270299990661442, 0.04710189998149872, 0.06372890004422516, 0.08043770003132522, 0.09699849993921816, 0.113960099988617, 0.13031190005131066, 0.1471115000313148, 0.16374039999209344, 0.18060700001660734, 0.1969952000072226, 0.2136445000069216, 0.23031320003792644, 0.24729910003952682, 0.2637070999480784, 0.2804914000444114, 0.2970577999949455, 0.31375450000632554, 0.33038940001279116, 0.34706780000124127, 0.3636281000217423, 0.38022109994199127, 0.39707379997707903, 0.4137454000301659, 0.43021839996799827, 0.4469666000222787, 0.46348469995427877, 0.4801251000026241, 0.4973109000129625]	184.0	279.0	0.9	22b
93	4	go_nogo	0	60	2	go	click	[20.0, 20.0, 41.0, 67.0, 84.0, 95.0, 101.0, 103.0, 104.0, 104.0, 105.0, 105.0, 105.0, 106.0, 106.0, 106.0, 107.0, 107.0, 109.0, 111.0, 116.0, 126.0, 142.0, 152.0, 160.0, 167.0, 172.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 174.0, 177.0, 180.0, 184.0, 188.0, 189.0, 190.0, 190.0, 190.0, 190.0]	[-279.0, -279.0, -220.0, -159.0, -120.0, -98.0, -88.0, -84.0, -83.0, -82.0, -80.0, -79.0, -79.0, -78.0, -78.0, -77.0, -76.0, -74.0, -70.0, -57.0, -23.0, 31.0, 118.0, 158.0, 191.0, 218.0, 235.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 242.0, 243.0, 249.0, 261.0, 274.0, 285.0, 291.0, 293.0, 294.0, 294.0, 294.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00011559994891285896, 0.012597699998877943, 0.029267999925650656, 0.046265300014056265, 0.06297369999811053, 0.0793159999884665, 0.09596359997522086, 0.11246869992464781, 0.12916599994059652, 0.14640279999002814, 0.16235849994700402, 0.1790921000065282, 0.19604139996226877, 0.21249629999510944, 0.22909179993439466, 0.24578939995262772, 0.26272579992655665, 0.27923929993994534, 0.2958712999243289, 0.31249439995735884, 0.32896519999485463, 0.34616600000299513, 0.3631802999880165, 0.37973539996892214, 0.39560459996573627, 0.41262499999720603, 0.42925399995874614, 0.4456543999258429, 0.46229890000540763, 0.47921699995640665, 0.4956541999708861, 0.5121715000132099, 0.52910659997724, 0.5459522999590263, 0.5622114000143483, 0.5788553999736905, 0.5955599999288097, 0.6123732000123709, 0.6289114999817684, 0.6456342999590561, 0.6627165999962017, 0.6789539000019431, 0.6954308999702334, 0.7120575000299141, 0.7288490999490023, 0.7458707999903709, 0.7622747999848798, 0.7790599999716505, 0.7957925000227988, 0.8121873999480158, 0.8288202999392524, 0.8457296999404207, 0.8623083999846131, 0.878760899999179, 0.8960059999953955]	190.0	294.0	0.8	22b
94	4	go_nogo	0	60	6	go	click	[38.0, 38.0, 38.0, 41.0, 51.0, 63.0, 74.0, 87.0, 95.0, 104.0, 107.0, 113.0, 116.0, 117.0, 120.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 124.0, 125.0, 128.0, 139.0, 152.0, 162.0, 167.0, 168.0, 168.0, 169.0, 169.0, 169.0, 169.0, 169.0, 169.0, 169.0, 169.0]	[-290.0, -290.0, -287.0, -279.0, -249.0, -214.0, -167.0, -118.0, -80.0, -49.0, -27.0, -2.0, 25.0, 45.0, 64.0, 82.0, 88.0, 91.0, 94.0, 96.0, 99.0, 105.0, 113.0, 128.0, 154.0, 199.0, 248.0, 275.0, 291.0, 295.0, 297.0, 299.0, 302.0, 303.0, 304.0, 304.0, 304.0, 304.0, 304.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0002517999382689595, 0.01128819992300123, 0.027989199967123568, 0.04485869989730418, 0.06151199992746115, 0.07812229997944087, 0.09493119991384447, 0.1114158999407664, 0.128113399958238, 0.1447953999741003, 0.16149949992541224, 0.1780977000016719, 0.19476339989341795, 0.21142159996088594, 0.22819049993995577, 0.2449262998998165, 0.2614236999070272, 0.2780483999522403, 0.2947454999666661, 0.3113943999633193, 0.32822549995034933, 0.3447850999655202, 0.36132129991892725, 0.378019499941729, 0.39446869993116707, 0.4111599999014288, 0.4279569999780506, 0.4447416999610141, 0.4616054999642074, 0.47805039992090315, 0.49482289992738515, 0.5110968999797478, 0.5281856999499723, 0.5446413999889046, 0.5611135999206454, 0.5777543999720365, 0.5943639999022707, 0.6109480999875814, 0.6281396999256685]	169.0	304.0	0.8	22b
95	4	go_nogo	0	60	4	go	click	[17.0, 26.0, 33.0, 46.0, 54.0, 61.0, 68.0, 71.0, 77.0, 83.0, 92.0, 97.0, 102.0, 105.0, 107.0, 107.0, 109.0, 119.0, 130.0, 138.0, 143.0, 144.0, 145.0, 145.0, 145.0, 147.0, 151.0, 159.0, 166.0, 172.0, 177.0, 177.0, 177.0, 177.0, 178.0, 180.0, 182.0, 183.0, 183.0]	[-253.0, -213.0, -178.0, -107.0, -53.0, -10.0, 44.0, 75.0, 101.0, 121.0, 140.0, 154.0, 164.0, 172.0, 176.0, 177.0, 181.0, 193.0, 206.0, 218.0, 226.0, 227.0, 228.0, 228.0, 230.0, 235.0, 243.0, 255.0, 267.0, 276.0, 284.0, 286.0, 287.0, 288.0, 290.0, 294.0, 298.0, 300.0, 300.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0001039999770000577, 0.01303189992904663, 0.029642099980264902, 0.046120199956931174, 0.06286840001121163, 0.07968590001109987, 0.0961998999118805, 0.1126570999622345, 0.12952319998294115, 0.1463274999987334, 0.16260129993315786, 0.17951319995336235, 0.19680399994831532, 0.21289690001867712, 0.22941889998037368, 0.24616270000115037, 0.26301649992819875, 0.27964540000539273, 0.2963679999811575, 0.3130282999482006, 0.3295666999183595, 0.34613189997617155, 0.3629380000056699, 0.37950859998818487, 0.3959468000102788, 0.41291229997295886, 0.4296025999356061, 0.4461828999919817, 0.4628702999325469, 0.4796493999892846, 0.4961168000008911, 0.5125769999576733, 0.5293213999830186, 0.5462273999582976, 0.562754699960351, 0.5797053999267519, 0.59602089994587, 0.6125443999189883, 0.629796199966222]	183.0	300.0	0.6	22b
96	4	go_nogo	0	60	3	go	click	[49.0, 49.0, 61.0, 104.0, 114.0, 135.0, 142.0, 148.0, 156.0, 164.0, 170.0, 173.0, 174.0, 176.0, 176.0, 177.0, 177.0, 177.0, 178.0, 181.0, 184.0, 191.0, 196.0, 200.0, 204.0, 205.0, 205.0, 205.0, 206.0, 206.0, 206.0]	[-223.0, -223.0, -182.0, -64.0, -39.0, 15.0, 38.0, 57.0, 82.0, 105.0, 122.0, 130.0, 136.0, 140.0, 143.0, 146.0, 146.0, 148.0, 153.0, 170.0, 200.0, 234.0, 265.0, 286.0, 297.0, 305.0, 310.0, 314.0, 318.0, 318.0, 318.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.000250800047069788, 0.01011500007007271, 0.02679670008365065, 0.04311510000843555, 0.060020600096322596, 0.0769954000134021, 0.09344750002492219, 0.11003450001589954, 0.1267845000838861, 0.14347250002902, 0.1599732000613585, 0.17676370008848608, 0.19304959999863058, 0.20993040001485497, 0.22673210001084954, 0.24322110007051378, 0.2599790000822395, 0.27696460008155555, 0.2935963000636548, 0.30999510001856834, 0.32673850003629923, 0.34340650006197393, 0.3600104000652209, 0.37659760005772114, 0.39327010000124574, 0.40991550008766353, 0.4266749999951571, 0.44322070002090186, 0.45967690006364137, 0.47652010002639145, 0.49344039999414235]	206.0	318.0	0.7	22b
97	4	go_nogo	0	60	8	go	click	[37.0, 37.0, 52.0, 87.0, 123.0, 153.0, 182.0, 195.0, 205.0, 210.0, 212.0, 213.0, 214.0, 214.0, 214.0, 214.0, 214.0, 214.0, 214.0, 215.0, 215.0, 215.0, 216.0, 216.0, 216.0, 216.0, 216.0, 216.0, 216.0, 216.0, 216.0, 216.0]	[-259.0, -259.0, -210.0, -107.0, -8.0, 76.0, 150.0, 181.0, 206.0, 220.0, 227.0, 230.0, 232.0, 234.0, 235.0, 235.0, 235.0, 235.0, 235.0, 236.0, 238.0, 240.0, 245.0, 254.0, 266.0, 279.0, 287.0, 288.0, 288.0, 288.0, 288.0, 288.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00022419996093958616, 0.009766199975274503, 0.026325999991968274, 0.04306890000589192, 0.0597824000287801, 0.07663319993298501, 0.0931966999778524, 0.10991789994295686, 0.12684429995715618, 0.14312399993650615, 0.15980559994932264, 0.17638289998285472, 0.1930461999727413, 0.20996459992602468, 0.22632799996063113, 0.24300319992471486, 0.2595760999247432, 0.2761965999379754, 0.29306589998304844, 0.31008949992246926, 0.32661170000210404, 0.3435436999425292, 0.35972369997762144, 0.37647160002961755, 0.39299349999055266, 0.40975989995058626, 0.42634759994689375, 0.4431331999367103, 0.459975800011307, 0.47645119996741414, 0.4931245999177918, 0.5096254999516532]	216.0	288.0	0.5	22b
98	4	go_nogo	0	60	6	go	click	[41.0, 46.0, 52.0, 65.0, 81.0, 98.0, 118.0, 133.0, 146.0, 160.0, 176.0, 190.0, 200.0, 207.0, 213.0, 214.0, 215.0, 215.0, 215.0, 216.0, 219.0, 222.0, 222.0, 224.0, 224.0, 224.0, 224.0, 224.0, 224.0, 224.0]	[-300.0, -286.0, -269.0, -234.0, -195.0, -157.0, -110.0, -78.0, -45.0, -3.0, 50.0, 96.0, 129.0, 158.0, 181.0, 196.0, 203.0, 208.0, 211.0, 229.0, 253.0, 278.0, 296.0, 307.0, 315.0, 320.0, 325.0, 327.0, 328.0, 328.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[8.199992589652538e-05, 0.012114699929952621, 0.028859099955298007, 0.04544189991429448, 0.062198499916121364, 0.07903579995036125, 0.09567419998347759, 0.11271699995268136, 0.12922799994703382, 0.1454507999587804, 0.1621016999706626, 0.17887509998399764, 0.195589599898085, 0.2119292999850586, 0.22896609990857542, 0.24551479995716363, 0.26218219997826964, 0.2788254999322817, 0.295425699907355, 0.31223299994599074, 0.3287850999040529, 0.3455066999886185, 0.3624911999795586, 0.3788313999539241, 0.3954873000038788, 0.41214229993056506, 0.4286908999783918, 0.4454574999399483, 0.4618091000011191, 0.4790223999880254]	224.0	328.0	0.8	22b
99	4	go_nogo	0	60	8	go	click	[41.0, 53.0, 67.0, 88.0, 118.0, 138.0, 152.0, 161.0, 162.0, 162.0, 162.0, 162.0, 162.0, 162.0, 162.0, 162.0, 162.0, 162.0, 163.0, 167.0, 174.0, 182.0, 191.0, 199.0, 202.0, 205.0, 207.0, 207.0, 207.0, 207.0, 207.0, 207.0, 207.0]	[-250.0, -209.0, -171.0, -112.0, -47.0, 9.0, 47.0, 71.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 76.0, 86.0, 109.0, 141.0, 180.0, 220.0, 252.0, 273.0, 286.0, 290.0, 292.0, 292.0, 292.0, 292.0, 292.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[9.910005610436201e-05, 0.012081500026397407, 0.02864829997997731, 0.045402999967336655, 0.06227620004210621, 0.07893349998630583, 0.09555740002542734, 0.11218169995117933, 0.12873650004621595, 0.14523200003895909, 0.16206929995678365, 0.17857360001653433, 0.19538619997911155, 0.21173119999002665, 0.2286836999701336, 0.24523050000425428, 0.26184539997484535, 0.27896509994752705, 0.29557389998808503, 0.3125508000375703, 0.32874589995481074, 0.3453118000179529, 0.3622499000048265, 0.3785757999867201, 0.39522239996585995, 0.4117349999723956, 0.42839599994476885, 0.4452293999493122, 0.4619266999652609, 0.47868599998764694, 0.4949398000026122, 0.5117410999955609, 0.5286963999969885]	207.0	292.0	0.9	22b
100	4	go_nogo	0	60	9	nogo	none	[55.0, 68.0, 84.0, 99.0, 107.0, 110.0, 111.0, 112.0, 112.0, 113.0, 113.0, 113.0, 113.0, 113.0, 113.0, 113.0, 113.0, 113.0, 114.0, 118.0, 124.0, 134.0, 149.0, 159.0, 167.0, 169.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0]	[-193.0, -141.0, -88.0, -20.0, 17.0, 34.0, 39.0, 42.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 45.0, 53.0, 66.0, 91.0, 122.0, 173.0, 204.0, 231.0, 247.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0, 252.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[9.810004848986864e-05, 0.010156800039112568, 0.026725900010205805, 0.04341939999721944, 0.06007060001138598, 0.07678410003427416, 0.09342090005520731, 0.10983600001782179, 0.12661110004410148, 0.14294709998648614, 0.15967490000184625, 0.17649550002533942, 0.19358570000622422, 0.2098835000069812, 0.22634350007865578, 0.24316509999334812, 0.26014270004816353, 0.27682909998111427, 0.29326549998950213, 0.3102308000670746, 0.32684990006964654, 0.34334680007304996, 0.3601424000225961, 0.37644520006142557, 0.39324190001934767, 0.40996149997226894, 0.42649490002077073, 0.4433127000229433, 0.459847699967213, 0.4763586000772193, 0.4930173000320792, 0.5098607999971136, 0.5263620000332594, 0.5431724999798462, 0.5598442000336945, 0.5764343000482768, 0.5930326000088826, 0.6098957000067458, 0.6264046999858692, 0.6430298000341281, 0.659760000067763, 0.6762675000354648, 0.6932147999759763, 0.7095363000407815, 0.7264597000321373, 0.7426508000353351, 0.7595683999825269, 0.7763189000543207, 0.7928768000565469, 0.8094778000377119, 0.8261191999772564, 0.8428651000140235, 0.8596844000276178, 0.8762599000474438, 0.8929537000367418, 0.9094947000266984, 0.925989200011827, 0.94270510005299, 0.9594381999922916, 0.9758429999928921, 0.99272680003196, 1.0094311999855563, 1.0260783999692649, 1.0425977000268176, 1.059320000000298, 1.076032100012526, 1.0929476000601426, 1.109398200060241, 1.1263064000522718, 1.1430508000776172]	n/a	n/a	1.0	22b
101	4	go_nogo	0	60	3	go	click	[81.0, 81.0, 111.0, 134.0, 149.0, 157.0, 160.0, 161.0, 161.0, 162.0, 163.0, 165.0, 167.0, 168.0, 170.0, 171.0, 172.0, 174.0, 177.0, 182.0, 187.0, 193.0, 198.0, 200.0, 203.0, 203.0, 203.0, 204.0, 204.0, 204.0, 204.0, 205.0, 206.0, 206.0, 207.0, 208.0, 208.0, 209.0, 210.0, 210.0, 212.0, 212.0, 212.0, 212.0, 212.0, 212.0]	[-217.0, -217.0, -152.0, -102.0, -69.0, -50.0, -43.0, -41.0, -40.0, -38.0, -35.0, -27.0, -22.0, -13.0, -2.0, 14.0, 32.0, 55.0, 83.0, 117.0, 150.0, 178.0, 196.0, 205.0, 215.0, 216.0, 217.0, 218.0, 218.0, 219.0, 221.0, 225.0, 228.0, 233.0, 237.0, 242.0, 252.0, 261.0, 274.0, 284.0, 291.0, 293.0, 293.0, 293.0, 293.0, 293.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0002530999481678009, 0.011196899926289916, 0.02778290002606809, 0.04420529992785305, 0.06118710001464933, 0.07772679999470711, 0.09434830001555383, 0.11112020001746714, 0.12777449993882328, 0.14447429997380823, 0.1611577000003308, 0.1776691999984905, 0.19413299998268485, 0.2110413999762386, 0.22779889998491853, 0.24450269993394613, 0.261557099991478, 0.27761899994220585, 0.29443949996493757, 0.3112346000270918, 0.32782889995723963, 0.3445777000160888, 0.36128950002603233, 0.3777972999960184, 0.39452820003498346, 0.41121149994432926, 0.4277711999602616, 0.44431900000199676, 0.4610803999239579, 0.4777926999377087, 0.49452670000027865, 0.5109561999561265, 0.5275427999440581, 0.5444578999886289, 0.561087999958545, 0.5777781999204308, 0.5945541999535635, 0.611250999965705, 0.6277059999993071, 0.6443237999919802, 0.6610161999706179, 0.677426700014621, 0.6940753000089899, 0.7107544000027701, 0.7275852999882773, 0.7444204000057653]	212.0	293.0	0.5	22b
