onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
737.49	3.371	FLOW_B	B	4	17	1	8 + 100	108	108.0	3370.9	1	0
744.91	3.167	FLOW_B	B	4	18	1	1 + 103	104	104.0	3167.4	1	0
752.117	3.136	FLOW_B	B	4	19	1	101 + 5	106	106.0	3136.4	1	0
759.298	6.163	FLOW_B	B	4	20	1	7 + 101	108	108.0	6162.9	1	0
769.506	3.991	FLOW_B	B	4	21	1	3 + 108	111	111.0	3990.9	1	0
777.54	5.351	FLOW_B	B	4	22	1	6 + 108	114	114.0	5351.3	1	0
786.933	1.109	FLOW_B	B	4	23	1	109 + 4	113	n/a	1108.6	0	1
820.237	7.126	FLOW_F	F	5	1	5	100 + 55 + 3 + 90	248	243.0	7125.8	0	0
831.408	13.402	FLOW_F	F	5	2	5	4 + 102 + 21 + 60	187	187.0	13401.5	1	0
848.839	14.935	FLOW_F	F	5	3	5	104 + 34 + 35 + 3	176	176.0	14935.2	1	0
867.776	15.534	FLOW_F	F	5	4	6	89 + 41 + 51 + 103	284	294.0	15534.5	0	0
887.364	16.241	FLOW_F	F	5	5	6	41 + 58 + 43 + 104	246	246.0	16240.7	1	0
907.635	11.091	FLOW_F	F	5	6	6	108 + 40 + 42 + 33	223	223.0	11091.3	1	0
922.746	18.011	FLOW_F	F	5	7	7	79 + 8 + 21 + 60 + 106	274	n/a	18010.9	0	1
944.763	15.468	FLOW_F	F	5	8	7	102 + 28 + 2 + 30 + 84	246	246.0	15468.0	1	0
964.282	12.222	FLOW_F	F	5	9	7	102 + 21 + 37 + 9 + 90	259	259.0	12221.7	1	0
980.519	9.722	FLOW_F	F	5	10	8	101 + 51 + 86 + 66 + 92	396	n/a	9722.2	0	1
1028.706	3.239	FLOW_B	B	6	1	1	4 + 100	104	104.0	3238.7	1	0
1035.984	2.75	FLOW_B	B	6	2	1	4 + 106	110	110.0	2749.9	1	0
1042.777	4.995	FLOW_B	B	6	3	1	5 + 101	106	106.0	4995.3	1	0
1051.81	2.727	FLOW_B	B	6	4	1	109 + 9	118	118.0	2726.9	1	0
1058.58	3.513	FLOW_B	B	6	5	1	102 + 4	106	106.0	3513.2	1	0
1066.136	5.003	FLOW_B	B	6	6	1	8 + 104	112	112.0	5003.2	1	0
1075.182	3.432	FLOW_B	B	6	7	1	2 + 102	104	104.0	3431.7	1	0
1082.657	3.152	FLOW_B	B	6	8	1	2 + 102	104	104.0	3151.8	1	0
1089.854	3.627	FLOW_B	B	6	9	1	1 + 105	106	106.0	3627.1	1	0
1097.534	2.992	FLOW_B	B	6	10	1	103 + 5	108	108.0	2992.1	1	0
1104.58	2.988	FLOW_B	B	6	11	1	1 + 104	105	105.0	2987.6	1	0
1111.618	2.334	FLOW_B	B	6	12	1	109 + 1	110	110.0	2334.4	1	0
1118.002	3.708	FLOW_B	B	6	13	1	1 + 101	102	102.0	3708.1	1	0
1125.764	4.556	FLOW_B	B	6	14	1	109 + 4	113	113.0	4555.6	1	0
1134.373	3.716	FLOW_B	B	6	15	1	4 + 103	107	107.0	3715.8	1	0
1142.142	4.732	FLOW_B	B	6	16	1	1 + 106	107	107.0	4731.8	1	0
1150.888	6.962	FLOW_B	B	6	17	1	109 + 7	116	117.0	6961.5	0	0
1161.897	2.437	FLOW_B	B	6	18	1	4 + 105	109	109.0	2437.2	1	0
1168.389	4.407	FLOW_B	B	6	19	1	9 + 106	115	115.0	4406.9	1	0
1176.797	5.175	FLOW_B	B	6	20	1	7 + 103	110	110.0	5174.6	1	0
1185.977	4.164	FLOW_B	B	6	21	1	9 + 106	115	115.0	4164.3	1	0
1194.183	2.238	FLOW_B	B	6	22	1	104 + 6	110	110.0	2237.9	1	0
1233.094	18.012	FLOW_O	O	7	1	8	10 + 31 + 107 + 87 + 58	293	n/a	18012.5	0	1
1255.111	16.497	FLOW_O	O	7	2	8	49 + 69 + 100 + 46 + 24	288	286.0	16497.0	0	0
1275.654	13.642	FLOW_O	O	7	3	8	100 + 39 + 27 + 20 + 10	196	196.0	13642.1	1	0
1293.346	14.308	FLOW_O	O	7	4	8	83 + 81 + 56 + 104 + 46	370	370.0	14307.8	1	0
1311.689	18.011	FLOW_O	O	7	5	9	17 + 23 + 108 + 66 + 3 + 46	263	n/a	18011.0	0	1
1333.733	18.013	FLOW_O	O	7	6	9	73 + 107 + 5 + 18 + 69 + 53	325	n/a	18013.0	0	1
1355.799	18.008	FLOW_O	O	7	7	8	88 + 106 + 40 + 55 + 58	347	n/a	18008.3	0	1
1377.824	16.508	FLOW_O	O	7	8	8	61 + 77 + 105 + 44 + 51	338	338.0	16508.5	1	0
1398.349	4.758	FLOW_O	O	7	9	8	17 + 47 + 17 + 76 + 105	262	n/a	4757.8	0	1
1438.804	18.009	FLOW_F	F	8	1	5	95 + 108 + 9 + 97	309	n/a	18009.4	0	1
1460.866	12.825	FLOW_F	F	8	2	5	32 + 32 + 108 + 6	178	178.0	12825.4	1	0
1477.74	9.482	FLOW_F	F	8	3	5	109 + 35 + 20 + 6	170	170.0	9481.9	1	0
1491.273	11.575	FLOW_F	F	8	4	6	34 + 41 + 104 + 52	231	231.0	11574.8	1	0
1506.904	13.814	FLOW_F	F	8	5	6	65 + 29 + 106 + 34	234	234.0	13814.1	1	0
1524.763	16.589	FLOW_F	F	8	6	7	80 + 108 + 78 + 6 + 72	344	344.0	16588.9	1	0
1545.357	16.668	FLOW_F	F	8	7	7	109 + 60 + 75 + 3 + 80	327	327.0	16668.2	1	0
1566.035	18.019	FLOW_F	F	8	8	8	106 + 49 + 94 + 79 + 48	376	n/a	18019.1	0	1
1588.079	15.874	FLOW_F	F	8	9	8	85 + 21 + 105 + 58 + 16	285	285.0	15874.4	1	0
1607.964	0.859	FLOW_F	F	8	10	8	58 + 11 + 106 + 66 + 43	284	n/a	859.1	0	1
1641.373	15.492	FLOW_O	O	9	1	8	86 + 75 + 54 + 99 + 106	420	320.0	15492.5	0	0
1660.873	18.01	FLOW_O	O	9	2	8	19 + 31 + 23 + 19 + 106	198	n/a	18010.0	0	1
1682.887	18.009	FLOW_O	O	9	3	8	33 + 101 + 83 + 39 + 18	274	n/a	18008.6	0	1
1704.945	16.098	FLOW_O	O	9	4	8	41 + 27 + 104 + 73 + 17	262	262.0	16098.0	1	0
1725.091	16.487	FLOW_O	O	9	5	8	30 + 61 + 106 + 43 + 24	264	264.0	16487.4	1	0
1745.608	17.325	FLOW_O	O	9	6	9	7 + 10 + 104 + 90 + 27 + 57	295	295.0	17325.0	1	0
1766.956	18.004	FLOW_O	O	9	7	9	19 + 105 + 4 + 24 + 34 + 63	249	n/a	18004.4	0	1
1788.985	16.806	FLOW_O	O	9	8	9	18 + 28 + 100 + 1 + 36 + 69	252	253.0	16805.8	0	0
1809.843	1.544	FLOW_O	O	9	9	8	91 + 94 + 90 + 11 + 107	393	n/a	1543.7	0	1
