trial_index	block_number	block_type	is_practice	trials_count	digit	trial_type	correct_response	mouse_resp.x	mouse_resp.y	mouse_resp.leftButton	mouse_resp.midButton	mouse_resp.rightButton	mouse_resp.time	click_pos_x	click_pos_y	iti_duration	participant
117	5	go_nogo	0	60	2	go	click	[23.0, 23.0, 32.0, 46.0, 59.0, 68.0, 73.0, 76.0, 79.0, 82.0, 85.0, 89.0, 92.0, 96.0, 101.0, 105.0, 111.0, 123.0, 126.0, 138.0, 145.0, 150.0, 154.0, 155.0, 156.0, 157.0, 159.0, 163.0, 174.0, 179.0, 190.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]	[-267.0, -267.0, -245.0, -206.0, -157.0, -113.0, -61.0, -33.0, -8.0, 15.0, 33.0, 52.0, 71.0, 92.0, 113.0, 134.0, 155.0, 187.0, 195.0, 222.0, 235.0, 247.0, 252.0, 254.0, 255.0, 255.0, 256.0, 258.0, 266.0, 270.0, 285.0, 291.0, 292.0, 292.0, 292.0, 292.0, 292.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00018640000780578703, 0.012332000012975186, 0.028741900008753873, 0.04552759999933187, 0.06213810000917874, 0.07868140000209678, 0.096323100005975, 0.11251320000155829, 0.12956220000342, 0.14555380000092555, 0.16215820000797976, 0.17883670001174323, 0.19549160001042765, 0.21207700000377372, 0.22919520000868943, 0.2454188000119757, 0.2620385000045644, 0.2787749000126496, 0.29543480000575073, 0.31206850000307895, 0.32871700001123827, 0.3454824000073131, 0.36204010000801645, 0.3788640000129817, 0.39530200000444893, 0.4122510000015609, 0.42868720000842586, 0.44574540000758134, 0.46209700001054443, 0.47883760000695474, 0.4954254000040237, 0.5122703000088222, 0.5285497000004398, 0.5453745000122581, 0.5618364000110887, 0.5785745000030147, 0.5957372000120813]	193.0	291.0	0.6	16b
118	5	go_nogo	0	60	4	go	click	[31.0, 31.0, 41.0, 63.0, 89.0, 105.0, 119.0, 130.0, 140.0, 150.0, 159.0, 166.0, 173.0, 178.0, 181.0, 187.0, 190.0, 193.0, 194.0, 197.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0]	[-272.0, -272.0, -242.0, -193.0, -124.0, -81.0, -44.0, -9.0, 26.0, 55.0, 82.0, 108.0, 132.0, 154.0, 173.0, 204.0, 225.0, 246.0, 266.0, 289.0, 307.0, 316.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00025749999622348696, 0.009541399995214306, 0.02595909999217838, 0.04260979998798575, 0.059430699999211356, 0.07622709999850485, 0.09288609999930486, 0.10943519999273121, 0.1260164999985136, 0.1426791999983834, 0.15939789998810738, 0.17587639999692328, 0.19266219998826273, 0.20935479999752715, 0.22635699999227654, 0.24285009999584872, 0.25973929998872336, 0.2764178999932483, 0.2926071999972919, 0.309072499992908, 0.3257728999888059, 0.3424782999936724, 0.3590445999871008, 0.37579989999358077, 0.39240139999310486, 0.4090843999874778, 0.42568659999233205, 0.4424399999988964, 0.4591476999921724, 0.4758049999945797, 0.4927134999888949, 0.5094455999933416]	199.0	319.0	0.8	16b
119	5	go_nogo	0	60	7	go	click	[37.0, 44.0, 44.0, 73.0, 88.0, 103.0, 117.0, 128.0, 138.0, 145.0, 150.0, 155.0, 164.0, 167.0, 180.0, 187.0, 191.0, 197.0, 201.0, 204.0, 207.0, 209.0, 211.0, 211.0, 213.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0]	[-268.0, -244.0, -244.0, -160.0, -110.0, -64.0, -24.0, 9.0, 36.0, 59.0, 78.0, 95.0, 125.0, 135.0, 169.0, 189.0, 204.0, 217.0, 229.0, 238.0, 246.0, 253.0, 258.0, 260.0, 265.0, 271.0, 275.0, 276.0, 277.0, 277.0, 277.0, 277.0, 277.0, 277.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00021009999909438193, 0.008967500005383044, 0.025823899995884858, 0.043088199992780574, 0.05937479999556672, 0.07620979999774136, 0.09264240000629798, 0.10912910000479314, 0.12597359999199398, 0.14247969999269117, 0.1590485000051558, 0.17560360000061337, 0.1926175999979023, 0.20960030000424013, 0.22596189999603666, 0.24261050000495743, 0.2592430999939097, 0.2758047999959672, 0.29249069999787025, 0.3093033000041032, 0.32585069999913685, 0.342380799993407, 0.3590141000022413, 0.3759137000015471, 0.39253139999345876, 0.4096773000055691, 0.42563509999308735, 0.44251490000169724, 0.4587893999996595, 0.47559309999633115, 0.4922428999998374, 0.5087994999921648, 0.5258228000020608, 0.5423813999950653]	215.0	277.0	0.6	16b
120	5	go_nogo	0	60	2	go	click	[17.0, 20.0, 23.0, 32.0, 39.0, 46.0, 50.0, 56.0, 68.0, 77.0, 85.0, 91.0, 99.0, 105.0, 109.0, 111.0, 113.0, 114.0, 118.0, 122.0, 130.0, 138.0, 147.0, 153.0, 158.0, 163.0, 165.0, 166.0, 166.0, 168.0, 173.0, 174.0, 175.0, 175.0, 175.0, 175.0, 175.0, 175.0]	[-264.0, -242.0, -223.0, -180.0, -135.0, -91.0, -51.0, -14.0, 36.0, 67.0, 90.0, 111.0, 135.0, 154.0, 165.0, 172.0, 173.0, 175.0, 179.0, 183.0, 192.0, 206.0, 220.0, 232.0, 242.0, 250.0, 253.0, 255.0, 256.0, 260.0, 268.0, 272.0, 272.0, 272.0, 272.0, 272.0, 272.0, 272.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00013210000179242343, 0.010943700006464496, 0.027551499995752238, 0.04413960000965744, 0.06092230000649579, 0.07742820000567008, 0.09422110000741668, 0.11077559999830555, 0.1274392000050284, 0.14447719999589026, 0.16104079999786336, 0.17756920000829268, 0.19431390000681859, 0.21058529999572784, 0.22747050000180025, 0.24399129999801517, 0.2607771000039065, 0.2775614999991376, 0.2942994000040926, 0.31105840000964236, 0.32762140000704676, 0.34462460000941064, 0.36122859999886714, 0.37780729999940377, 0.3940716000070097, 0.4109911999985343, 0.4274599000054877, 0.44406809999782126, 0.46086880000075325, 0.47743690000788774, 0.4941986000048928, 0.5109047000005376, 0.5273448000079952, 0.5439028999971924, 0.5605634000094142, 0.5773710000066785, 0.593842800008133, 0.611166200003936]	175.0	272.0	0.8	16b
121	5	go_nogo	0	60	8	go	click	[26.0, 26.0, 42.0, 54.0, 68.0, 78.0, 92.0, 104.0, 115.0, 127.0, 138.0, 150.0, 165.0, 175.0, 180.0, 184.0, 184.0, 184.0, 185.0, 185.0, 187.0, 189.0, 191.0, 195.0, 200.0, 202.0, 203.0, 203.0, 203.0, 203.0, 203.0]	[-245.0, -245.0, -191.0, -135.0, -79.0, -38.0, 5.0, 41.0, 74.0, 105.0, 136.0, 163.0, 203.0, 227.0, 244.0, 252.0, 254.0, 254.0, 254.0, 254.0, 256.0, 261.0, 265.0, 268.0, 271.0, 273.0, 275.0, 275.0, 275.0, 275.0, 275.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00015400000847876072, 0.010499600000912324, 0.027367800008505583, 0.043763500012573786, 0.06068970001069829, 0.07706090000283439, 0.09382100000220817, 0.11041320000367705, 0.12738330000138376, 0.14386710000690073, 0.16062280000187457, 0.17749450000701472, 0.19389340000634547, 0.2105778000113787, 0.22726200000033714, 0.24372220000077505, 0.2604256000049645, 0.27741350000724196, 0.29372000000148546, 0.31052790000103414, 0.3272575000009965, 0.34393610000552144, 0.36063400001148693, 0.377655300006154, 0.3944497000047704, 0.410634800005937, 0.427265600010287, 0.4439192000136245, 0.46039680000103544, 0.47710690001258627, 0.4941205000068294]	203.0	275.0	0.5	16b
122	5	go_nogo	0	60	9	nogo	none	[37.0, 37.0, 44.0, 75.0, 97.0, 120.0, 131.0, 141.0, 146.0, 153.0, 159.0, 163.0, 166.0, 168.0, 169.0, 169.0, 169.0, 169.0, 170.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0, 171.0]	[-265.0, -265.0, -242.0, -143.0, -50.0, 39.0, 113.0, 172.0, 215.0, 249.0, 272.0, 289.0, 297.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0, 299.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00020750000840052962, 0.009841100007179193, 0.026433600010932423, 0.04327280000143219, 0.060038399999029934, 0.07729710001149215, 0.09397820000594947, 0.10975340000004508, 0.12675660000240896, 0.14336349999939557, 0.15997200000856537, 0.17664990000776015, 0.19327030000567902, 0.20995370000309777, 0.22641570000268985, 0.2430439000017941, 0.25977240000793245, 0.2763571000105003, 0.2933497000049101, 0.30960210000921506, 0.32638220000080764, 0.3429869000101462, 0.3597024000046076, 0.37640530000498984, 0.392929900001036, 0.40999729999748524, 0.42629000000306405, 0.4430337000085274, 0.4596316000097431, 0.4763649000087753, 0.4929073000093922, 0.509669600010966, 0.5263016000099014, 0.5431413000042085, 0.5601815999980317, 0.5762191000103485, 0.5929163999971934, 0.6095279000001028, 0.6261121999996249, 0.6428521000052569, 0.6594294000096852, 0.6760139000107301, 0.6927805000013905, 0.7092895000096178, 0.7260423999978229, 0.7428055000054883, 0.7595576000021538, 0.7763772000034805, 0.7929899000009755, 0.809497399997781, 0.8263956000009784, 0.8428124000056414, 0.8595150000037393, 0.8761286000080872, 0.8928318000107538, 0.9095647000067402, 0.9261501000000862]	n/a	n/a	1.0	16b
123	5	go_nogo	0	60	4	go	click	[18.0, 18.0, 38.0, 62.0, 89.0, 115.0, 134.0, 151.0, 163.0, 172.0, 180.0, 182.0, 183.0, 183.0, 183.0, 184.0, 185.0, 187.0, 190.0, 193.0, 197.0, 199.0, 200.0, 202.0, 202.0, 203.0, 203.0, 203.0, 204.0, 204.0, 204.0, 204.0, 204.0, 204.0, 204.0, 204.0, 204.0]	[-237.0, -237.0, -145.0, -36.0, 76.0, 181.0, 261.0, 323.0, 362.0, 391.0, 411.0, 417.0, 418.0, 418.0, 418.0, 418.0, 418.0, 413.0, 406.0, 397.0, 389.0, 382.0, 378.0, 375.0, 371.0, 362.0, 351.0, 341.0, 330.0, 322.0, 318.0, 317.0, 317.0, 316.0, 315.0, 315.0, 315.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00019379999139346182, 0.011781799999880604, 0.028221999993547797, 0.04414410000026692, 0.061325000002398156, 0.07769809999444988, 0.0942423999949824, 0.11092019999341574, 0.12785540000186302, 0.14442729999427684, 0.16082259999529924, 0.17784219999157358, 0.194120500003919, 0.2107681999914348, 0.2277888999960851, 0.24451129999943078, 0.2610292000026675, 0.2775737000047229, 0.2943849000002956, 0.3110175000037998, 0.3275378999969689, 0.3441185999981826, 0.3610370999958832, 0.3775108999980148, 0.3942778999917209, 0.4108942000020761, 0.42789839999750257, 0.4444026999990456, 0.4612658999976702, 0.477552199998172, 0.49442160000035074, 0.5107668999989983, 0.5277305000054184, 0.5443477999942843, 0.5605743999913102, 0.5773517000052379, 0.5939629999920726]	204.0	315.0	0.9	16b
124	5	go_nogo	0	60	8	go	click	[26.0, 31.0, 36.0, 48.0, 58.0, 72.0, 82.0, 97.0, 112.0, 130.0, 142.0, 152.0, 160.0, 168.0, 172.0, 175.0, 180.0, 184.0, 188.0, 192.0, 194.0, 195.0, 195.0, 195.0, 195.0, 195.0, 195.0, 195.0, 195.0, 195.0]	[-299.0, -283.0, -264.0, -225.0, -182.0, -133.0, -89.0, -44.0, -4.0, 49.0, 80.0, 111.0, 140.0, 167.0, 190.0, 212.0, 235.0, 256.0, 273.0, 286.0, 294.0, 300.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0, 302.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00011419999646022916, 0.009868299996014684, 0.026521099993260577, 0.04349109999020584, 0.060043299992685206, 0.07683559998986311, 0.09354019998863805, 0.11024759999418166, 0.1269748999911826, 0.14338839999982156, 0.16011539999453817, 0.17718189999868628, 0.19377509999321774, 0.20981469999242108, 0.2266038999950979, 0.24353389999305364, 0.2600870999885956, 0.2766205999942031, 0.2933013000001665, 0.31000589999894146, 0.3268678999884287, 0.3430781999923056, 0.36059989999921527, 0.3765015999961179, 0.39307299999927636, 0.40993099998740945, 0.4264122999884421, 0.44310579999000765, 0.4598998000001302, 0.4769990999920992]	195.0	302.0	0.8	16b
125	5	go_nogo	0	60	7	go	click	[38.0, 38.0, 44.0, 49.0, 55.0, 64.0, 72.0, 79.0, 93.0, 106.0, 120.0, 139.0, 148.0, 156.0, 164.0, 168.0, 170.0, 172.0, 174.0, 176.0, 179.0, 183.0, 187.0, 192.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]	[-279.0, -279.0, -254.0, -220.0, -184.0, -141.0, -98.0, -58.0, -21.0, 18.0, 58.0, 114.0, 143.0, 168.0, 187.0, 200.0, 207.0, 211.0, 216.0, 223.0, 231.0, 242.0, 253.0, 270.0, 274.0, 274.0, 274.0, 274.0, 274.0, 274.0, 274.0, 274.0, 274.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[7.860000187065452e-05, 0.010224400000879541, 0.026917600000160746, 0.04393819998949766, 0.060198199993465096, 0.07700479999766685, 0.0935194999910891, 0.11015520000364631, 0.12671309999132063, 0.14341229999263305, 0.16015119999065064, 0.17692830000305548, 0.19376460000057705, 0.21035909999045543, 0.22697499999776483, 0.24361939998925664, 0.2604197999899043, 0.27702639999915846, 0.29366769999614917, 0.31030050000117626, 0.32684409999637865, 0.3433113999926718, 0.36005540000041947, 0.3769075000018347, 0.3932465999969281, 0.40990869999222923, 0.4267025000008289, 0.4432572999940021, 0.4600882999948226, 0.47664979999535717, 0.4932025000016438, 0.509794099998544, 0.5273797999980161]	193.0	274.0	0.7	16b
126	5	go_nogo	0	60	8	go	click	[22.0, 22.0, 27.0, 39.0, 55.0, 71.0, 87.0, 106.0, 116.0, 126.0, 136.0, 146.0, 154.0, 160.0, 166.0, 170.0, 172.0, 174.0, 177.0, 179.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0, 180.0]	[-263.0, -263.0, -245.0, -200.0, -146.0, -93.0, -39.0, 34.0, 75.0, 114.0, 149.0, 178.0, 205.0, 226.0, 243.0, 256.0, 266.0, 273.0, 280.0, 284.0, 288.0, 289.0, 289.0, 289.0, 289.0, 289.0, 289.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00039060000563040376, 0.008703700004843995, 0.025190500004100613, 0.04190080000262242, 0.05838000000221655, 0.07493240000621881, 0.09183600000687875, 0.10825610000756569, 0.12509610000415705, 0.14155870000831783, 0.1584041000023717, 0.17499150001094677, 0.1916341000032844, 0.20851260000199545, 0.22542970000358764, 0.24182290000317153, 0.25874499999918044, 0.27527610000106506, 0.2921640999993542, 0.30878070001199376, 0.32529590000922326, 0.34172850000322796, 0.35809570000856183, 0.37497430000803433, 0.3916429000091739, 0.40820869999879505, 0.4252325999987079]	180.0	289.0	1.0	16b
127	5	go_nogo	0	60	7	go	click	[39.0, 39.0, 45.0, 58.0, 68.0, 81.0, 90.0, 100.0, 109.0, 118.0, 128.0, 136.0, 143.0, 151.0, 157.0, 161.0, 163.0, 165.0, 168.0, 169.0, 169.0, 170.0, 172.0, 175.0, 176.0, 177.0, 180.0, 184.0, 186.0, 186.0, 187.0, 189.0, 190.0, 190.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0]	[-254.0, -254.0, -238.0, -205.0, -176.0, -136.0, -109.0, -84.0, -62.0, -39.0, -14.0, 11.0, 36.0, 61.0, 82.0, 99.0, 114.0, 133.0, 146.0, 159.0, 168.0, 175.0, 182.0, 194.0, 206.0, 221.0, 232.0, 244.0, 258.0, 264.0, 271.0, 277.0, 284.0, 293.0, 299.0, 300.0, 300.0, 301.0, 301.0, 301.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00018110001110471785, 0.009919000003719702, 0.026571399997919798, 0.043295600000419654, 0.060480700005427934, 0.07672890000685584, 0.09337020000384655, 0.11020439999992959, 0.1268834000075003, 0.14349050000600982, 0.16023150000546593, 0.1766428000119049, 0.1931172000040533, 0.21001450000039767, 0.22649500000989065, 0.2432122000027448, 0.26050889999896754, 0.277235000001383, 0.29383670000243, 0.3098664999997709, 0.3266922000038903, 0.3435403000039514, 0.3597506000078283, 0.3764468000008492, 0.3930594999983441, 0.4097539000067627, 0.42638390000502113, 0.4432864999980666, 0.4597080000094138, 0.476458500008448, 0.49371270000119694, 0.5106365000101505, 0.5265354000002844, 0.543201799999224, 0.5598961000068812, 0.5760870000085561, 0.5930059000093024, 0.6097356000100262, 0.6262590999976965, 0.6431930000107968]	192.0	301.0	0.8	16b
128	5	go_nogo	0	60	7	go	click	[17.0, 21.0, 26.0, 40.0, 55.0, 71.0, 85.0, 99.0, 107.0, 114.0, 120.0, 128.0, 134.0, 141.0, 147.0, 155.0, 157.0, 161.0, 166.0, 171.0, 178.0, 183.0, 189.0, 191.0, 194.0, 195.0, 198.0, 201.0, 207.0, 214.0, 218.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 220.0, 220.0, 220.0, 220.0, 220.0, 220.0, 220.0, 220.0, 220.0, 220.0, 220.0]	[-295.0, -281.0, -262.0, -220.0, -178.0, -141.0, -106.0, -64.0, -41.0, -22.0, -3.0, 17.0, 36.0, 54.0, 69.0, 87.0, 92.0, 100.0, 116.0, 130.0, 146.0, 159.0, 171.0, 180.0, 186.0, 191.0, 198.0, 209.0, 222.0, 248.0, 263.0, 270.0, 274.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0002609999937703833, 0.012446499997167848, 0.029021199996350333, 0.04580379999242723, 0.06251499999780208, 0.07902029999240767, 0.09626189999107737, 0.11269149999134243, 0.1289663999923505, 0.1457034999912139, 0.1626103000016883, 0.17914809999638237, 0.19585049999295734, 0.21244889999798033, 0.22947819999535568, 0.24575459999323357, 0.2623758999980055, 0.27911329999915324, 0.2957193000038387, 0.3127366999979131, 0.3293625999940559, 0.3458145000040531, 0.36244139999325853, 0.3788378000026569, 0.3958330000023125, 0.4125604000000749, 0.42936909999116324, 0.44633239999529906, 0.4626848999905633, 0.4789710000040941, 0.4968848999997135, 0.5123957000032533, 0.529411199997412, 0.545539099999587, 0.5621986999904038, 0.5790559000015492, 0.5958729999983916, 0.612348299997393, 0.6289602000033483, 0.6456287000037264, 0.6622888999991119, 0.6789104999916162, 0.6956548000016483, 0.7121833999990486, 0.7289382000017213, 0.7456397999922046, 0.7623744000011357, 0.7792497999907937]	220.0	275.0	0.9	16b
