onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
688.497	2.659	FLOW_B	B	4	8	1	6 + 107	113	113.0	2658.7	1	0
695.184	2.298	FLOW_B	B	4	9	1	109 + 6	115	115.0	2298.1	1	0
701.492	1.832	FLOW_B	B	4	10	1	9 + 100	109	109.0	1832.3	1	0
707.329	3.064	FLOW_B	B	4	11	1	9 + 103	112	112.0	3063.5	1	0
714.407	2.116	FLOW_B	B	4	12	1	2 + 106	108	108.0	2116.3	1	0
720.557	2.452	FLOW_B	B	4	13	1	8 + 109	117	117.0	2451.7	1	0
727.033	2.136	FLOW_B	B	4	14	1	101 + 6	107	107.0	2135.7	1	0
733.201	2.44	FLOW_B	B	4	15	1	102 + 2	104	104.0	2439.8	1	0
739.672	2.114	FLOW_B	B	4	16	1	107 + 7	114	114.0	2114.2	1	0
745.821	1.848	FLOW_B	B	4	17	1	101 + 3	104	104.0	1847.8	1	0
751.711	2.133	FLOW_B	B	4	18	1	1 + 102	103	104.0	2133.0	0	0
757.866	2.094	FLOW_B	B	4	19	1	5 + 101	106	106.0	2093.6	1	0
764.015	3.307	FLOW_B	B	4	20	1	8 + 105	113	113.0	3307.1	1	0
771.33	2.153	FLOW_B	B	4	21	1	107 + 1	108	108.0	2152.6	1	0
777.485	2.017	FLOW_B	B	4	22	1	3 + 106	109	109.0	2017.0	1	0
783.515	2.486	FLOW_B	B	4	23	1	4 + 108	112	112.0	2486.0	1	0
790.025	2.318	FLOW_B	B	4	24	1	4 + 108	112	112.0	2318.1	1	0
796.382	3.405	FLOW_B	B	4	25	1	8 + 106	114	114.0	3404.8	1	0
803.819	2.652	FLOW_B	B	4	26	1	9 + 107	116	116.0	2652.2	1	0
810.496	0.649	FLOW_B	B	4	27	1	100 + 4	104	n/a	648.7	0	1
853.793	12.072	FLOW_F	F	5	1	5	8 + 39 + 106 + 72	225	225.0	12072.5	1	0
869.879	18.007	FLOW_F	F	5	2	5	99 + 86 + 109 + 7	301	n/a	18006.8	0	1
892.487	7.372	FLOW_F	F	5	3	5	102 + 54 + 16 + 3	175	165.0	7371.8	0	0
903.874	9.755	FLOW_F	F	5	4	4	27 + 109 + 40	176	176.0	9754.9	1	0
917.647	8.22	FLOW_F	F	5	5	4	104 + 16 + 51	171	171.0	8219.9	1	0
929.889	12.965	FLOW_F	F	5	6	5	106 + 8 + 22 + 69	205	207.0	12965.4	0	0
946.87	13.065	FLOW_F	F	5	7	5	14 + 108 + 7 + 60	189	285.0	13065.4	0	0
963.954	11.158	FLOW_F	F	5	8	4	108 + 29 + 65	202	202.0	11158.0	1	0
979.141	7.459	FLOW_F	F	5	9	4	23 + 72 + 104	199	199.0	7458.9	1	0
990.638	8.081	FLOW_F	F	5	10	5	28 + 63 + 7 + 107	205	205.0	8081.0	1	0
1002.766	18.014	FLOW_F	F	5	11	5	96 + 43 + 5 + 108	252	n/a	18013.7	0	1
1059.366	3.952	FLOW_B	B	6	1	1	107 + 4	111	111.0	3952.2	1	0
1067.322	3.399	FLOW_B	B	6	2	1	4 + 102	106	106.0	3398.9	1	0
1074.775	2.335	FLOW_B	B	6	3	1	101 + 4	105	105.0	2334.6	1	0
1081.114	2.007	FLOW_B	B	6	4	1	100 + 8	108	108.0	2007.0	1	0
1087.159	3.178	FLOW_B	B	6	5	1	8 + 106	114	114.0	3177.7	1	0
1094.359	2.045	FLOW_B	B	6	6	1	102 + 1	103	103.0	2044.9	1	0
1100.416	2.169	FLOW_B	B	6	7	1	102 + 8	110	110.0	2169.2	1	0
1106.619	2.031	FLOW_B	B	6	8	1	8 + 108	116	116.0	2030.6	1	0
1112.662	1.899	FLOW_B	B	6	9	1	2 + 108	110	110.0	1898.7	1	0
1118.564	1.983	FLOW_B	B	6	10	1	104 + 4	108	108.0	1982.8	1	0
1124.559	3.786	FLOW_B	B	6	11	1	4 + 109	113	113.0	3785.9	1	0
1132.395	2.15	FLOW_B	B	6	12	1	4 + 104	108	108.0	2149.5	1	0
1138.558	2.872	FLOW_B	B	6	13	1	6 + 102	108	108.0	2871.8	1	0
1145.461	2.506	FLOW_B	B	6	14	1	2 + 105	107	107.0	2506.1	1	0
1152.001	2.266	FLOW_B	B	6	15	1	101 + 4	105	105.0	2266.3	1	0
1158.282	2.229	FLOW_B	B	6	16	1	109 + 8	117	117.0	2229.4	1	0
1164.537	2.428	FLOW_B	B	6	17	1	1 + 104	105	105.0	2427.8	1	0
1170.984	2.604	FLOW_B	B	6	18	1	107 + 1	108	108.0	2604.2	1	0
1177.596	2.086	FLOW_B	B	6	19	1	9 + 100	109	109.0	2086.4	1	0
1183.696	3.585	FLOW_B	B	6	20	1	6 + 109	115	115.0	3584.8	1	0
1191.292	2.445	FLOW_B	B	6	21	1	107 + 8	115	115.0	2445.2	1	0
1197.758	2.134	FLOW_B	B	6	22	1	105 + 4	109	109.0	2133.8	1	0
1203.924	2.173	FLOW_B	B	6	23	1	1 + 102	103	103.0	2172.8	1	0
1210.134	2.606	FLOW_B	B	6	24	1	105 + 7	112	112.0	2606.0	1	0
1216.768	2.083	FLOW_B	B	6	25	1	6 + 103	109	109.0	2083.4	1	0
1222.863	2.196	FLOW_B	B	6	26	1	5 + 102	107	107.0	2195.7	1	0
1229.067	0.3	FLOW_B	B	6	27	1	5 + 101	106	n/a	300.2	0	1
1263.173	11.521	FLOW_O	O	7	1	8	53 + 52 + 101 + 33 + 10	249	149.0	11520.8	0	0
1278.745	18.011	FLOW_O	O	7	2	8	22 + 29 + 104 + 75 + 95	325	n/a	18011.3	0	1
1300.782	16.061	FLOW_O	O	7	3	8	12 + 54 + 102 + 44 + 18	230	240.0	16061.2	0	0
1320.898	18.009	FLOW_O	O	7	4	8	104 + 13 + 26 + 95 + 29	267	n/a	18009.3	0	1
1342.942	16.809	FLOW_O	O	7	5	8	16 + 45 + 46 + 59 + 109	275	227.0	16808.9	0	0
1363.766	18.0	FLOW_O	O	7	6	8	20 + 99 + 25 + 36 + 108	288	n/a	18000.5	0	1
1385.818	18.017	FLOW_O	O	7	7	8	36 + 108 + 74 + 28 + 61	307	n/a	18017.1	0	1
1407.859	18.001	FLOW_O	O	7	8	8	76 + 80 + 53 + 51 + 109	369	n/a	18000.9	0	1
1429.885	3.305	FLOW_O	O	7	9	8	80 + 47 + 58 + 11 + 102	298	n/a	3304.9	0	1
1463.042	13.77	FLOW_F	F	8	1	5	105 + 98 + 3 + 75	281	281.0	13769.9	1	0
1480.865	9.34	FLOW_F	F	8	2	5	83 + 101 + 97 + 6	287	287.0	9339.7	1	0
1494.258	13.086	FLOW_F	F	8	3	6	108 + 56 + 62 + 43	269	269.0	13085.8	1	0
1511.358	18.011	FLOW_F	F	8	4	6	76 + 102 + 20 + 95	293	n/a	18011.2	0	1
1533.385	9.056	FLOW_F	F	8	5	6	100 + 37 + 42 + 88	267	267.0	9056.0	1	0
1546.448	18.022	FLOW_F	F	8	6	6	107 + 94 + 97 + 70	368	n/a	18022.0	0	1
1568.489	17.23	FLOW_F	F	8	7	6	18 + 101 + 38 + 97	254	244.0	17230.2	0	0
1589.74	7.348	FLOW_F	F	8	8	5	101 + 83 + 10 + 1	195	195.0	7348.3	1	0
1601.143	7.455	FLOW_F	F	8	9	5	3 + 109 + 14 + 13	139	139.0	7455.4	1	0
1612.601	8.491	FLOW_F	F	8	10	6	58 + 22 + 108 + 34	222	212.0	8491.4	0	0
1625.097	7.965	FLOW_F	F	8	11	6	10 + 35 + 105 + 71	221	n/a	7964.8	0	1
1665.639	13.291	FLOW_O	O	9	1	8	103 + 22 + 12 + 19 + 31	187	189.0	13290.6	0	0
1682.957	12.175	FLOW_O	O	9	2	8	93 + 106 + 16 + 21 + 33	269	269.0	12174.8	1	0
1699.152	15.507	FLOW_O	O	9	3	8	43 + 21 + 54 + 107 + 30	255	255.0	15506.7	1	0
1718.665	15.642	FLOW_O	O	9	4	9	30 + 66 + 101 + 29 + 4 + 76	306	306.0	15641.5	1	0
1738.313	18.005	FLOW_O	O	9	5	9	57 + 48 + 100 + 18 + 59 + 8	290	n/a	18004.8	0	1
1760.323	14.514	FLOW_O	O	9	6	9	2 + 66 + 34 + 102 + 73 + 35	312	312.0	14514.1	1	0
1778.847	18.013	FLOW_O	O	9	7	9	65 + 22 + 40 + 16 + 105 + 6	254	n/a	18013.0	0	1
1800.881	17.889	FLOW_O	O	9	8	9	100 + 65 + 5 + 85 + 92 + 65	412	412.0	17888.8	1	0
1822.788	12.868	FLOW_O	O	9	9	9	17 + 3 + 108 + 98 + 97 + 53	376	n/a	12868.4	0	1
