onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
6307.962	1.028	correct	learning	LS4	h42_p10_i_down_right.jpg	97
6354.661	0.928	correct	learning	LS4	h116_p28_k_up_right.jpg	98
6401.526	0.892	correct	learning	LS4	h42_p5_k_down_left.jpg	98
6448.391	1.16	correct	learning	LS4	h116_p11_i_up_left.jpg	97
6495.09	1.06	correct	learning	LS4	h83_p34_i_up_right.jpg	97
6541.789	1.089	correct	learning	LS4	h53_p33_k_down_right.jpg	98
6588.32	1.757	correct	learning	LS4	h25_p12_i_down_left.jpg	97
6635.019	0.763	correct	learning	LS4	h83_p29_k_up_right.jpg	98
6907.372	1.031	correct	learning	LS1	h32_p31_k_down_right.jpg	98
6954.237	0.931	correct	learning	LS1	h117_p6_k_up_left.jpg	98
7000.936	0.943	incorrect	learning	LS1	h111_p16_i_up_left.jpg	98
7047.801	1.019	correct	learning	LS1	h98_p19_k_up_right.jpg	98
7094.667	1.287	incorrect	learning	LS1	h12_p12_i_down_left.jpg	98
7141.532	1.378	correct	learning	LS1	h98_p20_i_up_right.jpg	97
7188.231	1.071	correct	learning	LS1	h117_p13_i_up_right.jpg	97
7234.929	1.995	incorrect	learning	LS1	h32_p10_i_down_right.jpg	98
7281.628	1.496	incorrect	learning	LS1	h12_p4_k_down_left.jpg	97
7328.327	1.253	correct	learning	LS1	h111_p47_k_up_left.jpg	98
7420.39	1.268	incorrect	learning	LS2	h117_p31_i_up_left.jpg	98
7467.255	1.36	correct	learning	LS2	h32_p13_i_down_left.jpg	97
7513.954	1.548	correct	learning	LS2	h12_p37_i_down_left.jpg	97
7560.819	1.448	correct	learning	LS2	h98_p19_k_up_right.jpg	98
7607.684	1.54	correct	learning	LS2	h111_p37_i_up_right.jpg	97
7654.383	0.769	correct	learning	LS2	h117_p6_k_up_left.jpg	98
7701.082	0.766	correct	learning	LS2	h111_p47_k_up_left.jpg	98
7747.947	1.673	correct	learning	LS2	h32_p31_k_down_right.jpg	98
7794.646	0.935	correct	learning	LS2	h12_p4_k_down_left.jpg	98
7841.511	1.314	correct	learning	LS2	h98_p47_i_up_left.jpg	97
7933.574	0.85	correct	learning	LS3	h12_p4_k_down_left.jpg	98
7980.439	0.702	correct	learning	LS3	h111_p47_k_up_left.jpg	98
8027.305	1.066	correct	learning	LS3	h12_p12_i_down_left.jpg	97
8074.003	1.142	correct	learning	LS3	h98_p19_k_up_right.jpg	98
8120.702	1.027	correct	learning	LS3	h32_p10_i_down_right.jpg	97
8167.4	1.056	correct	learning	LS3	h98_p20_i_up_right.jpg	97
8214.099	0.972	correct	learning	LS3	h111_p16_i_up_left.jpg	97
8260.798	0.777	correct	learning	LS3	h117_p6_k_up_left.jpg	98
8307.496	0.949	correct	learning	LS3	h32_p31_k_down_right.jpg	98
8354.362	1.329	correct	learning	LS3	h117_p13_i_up_right.jpg	97
8446.258	1.52	correct	learning	LS4	h111_p37_i_up_right.jpg	97
8493.123	1.101	correct	learning	LS4	h117_p31_i_up_left.jpg	97
8539.989	1.081	correct	learning	LS4	h98_p47_i_up_left.jpg	97
8586.854	0.774	correct	learning	LS4	h117_p6_k_up_left.jpg	98
8633.719	0.737	correct	learning	LS4	h111_p47_k_up_left.jpg	98
8680.418	0.862	correct	learning	LS4	h12_p4_k_down_left.jpg	98
8727.117	1.226	correct	learning	LS4	h32_p31_k_down_right.jpg	98
8773.982	1.078	correct	learning	LS4	h98_p19_k_up_right.jpg	98
8820.847	1.49	correct	learning	LS4	h12_p37_i_down_left.jpg	97
8867.379	0.992	correct	learning	LS4	h32_p13_i_down_left.jpg	97
9139.899	1.355	correct	learning	LS1	h107_p42_k_up_right.jpg	98
9186.598	0.888	correct	learning	LS1	h33_p11_k_down_right.jpg	98
9233.296	0.645	incorrect	learning	LS1	h114_p35_k_up_right.jpg	97
9279.995	1.76	incorrect	learning	LS1	h107_p25_i_up_left.jpg	98
9326.693	1.07	correct	learning	LS1	h36_p25_i_down_right.jpg	97
9373.392	1.626	correct	learning	LS1	h114_p33_i_up_left.jpg	97
9420.091	1.431	incorrect	learning	LS1	h33_p33_i_down_right.jpg	98
9466.789	1.252	correct	learning	LS1	h11_p47_i_down_right.jpg	97
9513.821	1.375	incorrect	learning	LS1	h36_p12_k_down_left.jpg	97
9560.52	0.988	correct	learning	LS1	h11_p43_k_down_left.jpg	98
9652.249	2.107	correct	learning	LS2	h107_p42_k_up_right.jpg	98
9699.115	1.672	correct	learning	LS2	h11_p2_i_down_right.jpg	97
9745.813	1.556	correct	learning	LS2	h33_p15_i_down_left.jpg	97
9792.512	1.984	correct	learning	LS2	h107_p11_i_up_left.jpg	97
9839.377	1.501	incorrect	learning	LS2	h114_p35_k_up_right.jpg	97
9886.076	0.778	correct	learning	LS2	h11_p43_k_down_left.jpg	98
9932.775	1.478	correct	learning	LS2	h114_p16_i_up_left.jpg	97
9979.473	1.539	correct	learning	LS2	h36_p11_i_down_right.jpg	97
10026.172	1.488	correct	learning	LS2	h33_p11_k_down_right.jpg	98
10072.87	0.717	correct	learning	LS2	h36_p12_k_down_left.jpg	98
10164.766	1.308	correct	learning	LS3	h11_p47_i_down_right.jpg	97
10211.465	1.288	correct	learning	LS3	h114_p33_i_up_left.jpg	97
10258.164	0.934	correct	learning	LS3	h33_p11_k_down_right.jpg	98
10305.029	1.217	correct	learning	LS3	h36_p25_i_down_right.jpg	97
10351.894	1.693	incorrect	learning	LS3	h107_p25_i_up_left.jpg	98
10398.593	0.843	correct	learning	LS3	h11_p43_k_down_left.jpg	98
10445.292	1.127	incorrect	learning	LS3	h36_p12_k_down_left.jpg	97
10491.99	1.235	correct	learning	LS3	h33_p33_i_down_right.jpg	97
10538.856	1.199	correct	learning	LS3	h107_p42_k_up_right.jpg	98
10585.554	0.909	correct	learning	LS3	h114_p35_k_up_right.jpg	98
10677.284	0.861	correct	learning	LS4	h107_p42_k_up_right.jpg	98
10723.816	0.842	correct	learning	LS4	h33_p11_k_down_right.jpg	98
10770.514	0.695	correct	learning	LS4	h36_p12_k_down_left.jpg	98
10817.38	1.378	correct	learning	LS4	h114_p16_i_up_left.jpg	97
10864.078	1.759	correct	learning	LS4	h36_p11_i_down_right.jpg	97
10910.777	0.845	correct	learning	LS4	h11_p43_k_down_left.jpg	98
10957.309	1.113	correct	learning	LS4	h107_p11_i_up_left.jpg	97
11004.007	1.062	correct	learning	LS4	h33_p15_i_down_left.jpg	97
11050.706	1.09	incorrect	learning	LS4	h114_p35_k_up_right.jpg	97
11097.404	1.247	correct	learning	LS4	h11_p2_i_down_right.jpg	97
11369.924	1.194	correct	learning	LS1	h109_p51_k_up_left.jpg	98
11416.623	0.712	correct	learning	LS1	h48_p41_k_down_right.jpg	98
11463.488	0.724	correct	learning	LS1	h94_p33_i_up_left.jpg	97
11510.187	n/a	to late	learning	LS1	h94_p2_k_up_left.jpg	n/a
11556.885	1.9	incorrect	learning	LS1	h109_p35_i_up_right.jpg	98
11603.751	1.001	correct	learning	LS1	h87_p9_k_up_left.jpg	98
11650.783	1.587	correct	learning	LS1	h48_p17_i_down_right.jpg	97
11697.815	1.694	correct	learning	LS1	h87_p34_i_up_right.jpg	97
11744.514	1.163	incorrect	learning	LS1	h28_p46_k_down_right.jpg	97
11791.212	1.224	correct	learning	LS1	h28_p37_i_down_left.jpg	97
11883.442	1.653	correct	learning	LS2	h87_p10_i_up_left.jpg	97
11930.474	1.568	correct	learning	LS2	h109_p34_i_up_right.jpg	97
11977.34	1.069	correct	learning	LS2	h48_p13_i_down_left.jpg	97
12024.372	1.528	incorrect	learning	LS2	h94_p2_k_up_left.jpg	97
12070.904	1.077	correct	learning	LS2	h109_p51_k_up_left.jpg	98
12117.769	0.801	correct	learning	LS2	h48_p41_k_down_right.jpg	98
12164.468	1.31	correct	learning	LS2	h87_p9_k_up_left.jpg	98
12211.5	1.32	correct	learning	LS2	h94_p31_i_up_left.jpg	97
12258.365	1.716	incorrect	learning	LS2	h28_p46_k_down_right.jpg	97
12305.23	1.009	correct	learning	LS2	h28_p33_i_down_right.jpg	97
12397.293	1.614	correct	learning	LS3	h94_p33_i_up_left.jpg	97
12443.992	0.923	correct	learning	LS3	h109_p51_k_up_left.jpg	98
12490.691	0.936	correct	learning	LS3	h109_p35_i_up_right.jpg	97
12537.556	0.948	correct	learning	LS3	h94_p2_k_up_left.jpg	98
12584.255	1.424	correct	learning	LS3	h28_p37_i_down_left.jpg	97
12630.953	1.021	correct	learning	LS3	h48_p41_k_down_right.jpg	98
12677.652	1.05	correct	learning	LS3	h48_p17_i_down_right.jpg	97
12724.517	1.189	correct	learning	LS3	h87_p34_i_up_right.jpg	97
12771.216	1.106	correct	learning	LS3	h28_p46_k_down_right.jpg	98
12818.081	0.75	correct	learning	LS3	h87_p9_k_up_left.jpg	98
12909.977	0.925	correct	learning	LS4	h109_p51_k_up_left.jpg	98
12956.676	1.098	correct	learning	LS4	h28_p33_i_down_right.jpg	97
13003.375	1.382	correct	learning	LS4	h94_p31_i_up_left.jpg	97
13050.073	0.899	correct	learning	LS4	h48_p41_k_down_right.jpg	98
13096.939	1.023	correct	learning	LS4	h87_p10_i_up_left.jpg	97
13143.47	1.372	correct	learning	LS4	h28_p46_k_down_right.jpg	98
13190.169	0.905	correct	learning	LS4	h109_p34_i_up_right.jpg	97
13236.868	0.966	correct	learning	LS4	h94_p2_k_up_left.jpg	98
13283.733	1.009	correct	learning	LS4	h87_p9_k_up_left.jpg	98
13330.265	1.103	correct	learning	LS4	h48_p13_i_down_left.jpg	97
13602.785	1.178	correct	learning	LS1	h120_p12_k_up_right.jpg	98
13649.483	1.766	correct	learning	LS1	h46_p34_i_down_left.jpg	97
13696.349	1.17	incorrect	learning	LS1	h82_p10_i_up_left.jpg	98
13743.047	1.262	correct	learning	LS1	h85_p11_k_up_left.jpg	98
13789.746	1.131	correct	learning	LS1	h120_p21_i_up_right.jpg	97
13836.444	1.16	incorrect	learning	LS1	h18_p7_k_down_right.jpg	97
13883.143	1.94	correct	learning	LS1	h85_p16_i_up_left.jpg	97
13929.675	2.209	incorrect	learning	LS1	h18_p47_i_down_right.jpg	98
13976.373	1.438	incorrect	learning	LS1	h82_p21_k_up_right.jpg	97
14023.072	1.611	incorrect	learning	LS1	h46_p18_k_down_left.jpg	97
14114.968	1.099	correct	learning	LS2	h46_p43_i_down_left.jpg	97
14161.834	1.51	incorrect	learning	LS2	h82_p37_i_up_right.jpg	98
14208.365	1.3	correct	learning	LS2	h120_p12_k_up_right.jpg	98
14255.064	0.993	correct	learning	LS2	h82_p21_k_up_right.jpg	98
14301.763	1.661	correct	learning	LS2	h18_p7_k_down_right.jpg	98
14348.461	1.066	correct	learning	LS2	h85_p43_i_up_right.jpg	97
14395.327	1.126	correct	learning	LS2	h18_p49_i_down_right.jpg	97
14442.192	1.042	incorrect	learning	LS2	h120_p37_i_up_right.jpg	98
14489.057	1.997	incorrect	learning	LS2	h46_p18_k_down_left.jpg	97
14535.756	1.306	correct	learning	LS2	h85_p11_k_up_left.jpg	98
14627.652	1.609	correct	learning	LS3	h46_p18_k_down_left.jpg	98
14674.351	0.902	correct	learning	LS3	h85_p16_i_up_left.jpg	97
14721.049	1.25	correct	learning	LS3	h18_p47_i_down_right.jpg	97
14767.915	1.214	correct	learning	LS3	h120_p21_i_up_right.jpg	97
14814.613	1.514	correct	learning	LS3	h82_p21_k_up_right.jpg	98
14861.312	1.063	correct	learning	LS3	h120_p12_k_up_right.jpg	98
14908.011	0.564	correct	learning	LS3	h85_p11_k_up_left.jpg	98
14954.709	1.84	correct	learning	LS3	h46_p34_i_down_left.jpg	97
15001.408	1.133	correct	learning	LS3	h18_p7_k_down_right.jpg	98
15048.273	1.193	correct	learning	LS3	h82_p10_i_up_left.jpg	97
15140.169	1.224	correct	learning	LS4	h82_p21_k_up_right.jpg	98
15186.868	1.205	correct	learning	LS4	h18_p49_i_down_right.jpg	97
15233.567	0.946	correct	learning	LS4	h46_p18_k_down_left.jpg	98
15280.098	1.071	correct	learning	LS4	h85_p43_i_up_right.jpg	97
15326.797	1.227	correct	learning	LS4	h18_p7_k_down_right.jpg	98
15373.496	1.304	correct	learning	LS4	h120_p37_i_up_right.jpg	97
15420.194	1.013	correct	learning	LS4	h46_p43_i_down_left.jpg	97
15466.893	0.913	correct	learning	LS4	h85_p11_k_up_left.jpg	98
15513.591	1.869	incorrect	learning	LS4	h82_p37_i_up_right.jpg	98
15560.457	0.858	correct	learning	LS4	h120_p12_k_up_right.jpg	98
15832.643	1.91	incorrect	control	LS1	h36_p11_i_down_right.jpg	97
15878.674	2.245	incorrect	control	LS1	h36_p12_k_down_left.jpg	98
15924.706	2.436	correct	control	LS1	h82_p10_i_up_left.jpg	97
15970.737	0.789	correct	control	LS1	h82_p21_k_up_right.jpg	98
16016.769	1.587	correct	control	LS1	h22_p21_k_down_left.jpg	97
16062.8	1.555	correct	control	LS1	h53_p25_i_down_right.jpg	98
16108.832	0.643	correct	control	LS1	h22_p33_i_down_right.jpg	98
16154.863	0.818	correct	control	LS1	h53_p33_k_down_right.jpg	98
16200.895	0.658	correct	control	LS1	h116_p28_k_up_right.jpg	98
16246.926	1.137	correct	control	LS1	h116_p11_i_up_left.jpg	97
16338.155	1.123	correct	control	LS2	h36_p25_i_down_right.jpg	98
16384.187	0.627	correct	control	LS2	h82_p21_k_up_right.jpg	98
16430.218	1.041	correct	control	LS2	h116_p21_i_up_right.jpg	98
16476.25	0.913	correct	control	LS2	h22_p21_k_down_left.jpg	97
16522.281	1.392	correct	control	LS2	h116_p28_k_up_right.jpg	98
16568.313	0.848	correct	control	LS2	h53_p33_k_down_right.jpg	98
16614.344	1.055	correct	control	LS2	h53_p35_i_down_left.jpg	97
16660.376	2.141	incorrect	control	LS2	h36_p12_k_down_left.jpg	98
16706.407	0.894	correct	control	LS2	h82_p37_i_up_right.jpg	98
16752.439	0.718	correct	control	LS2	h22_p48_i_down_left.jpg	97
16843.668	2.158	correct	control	LS3	h22_p21_k_down_left.jpg	97
16889.699	0.639	correct	control	LS3	h53_p33_k_down_right.jpg	98
16935.731	0.542	correct	control	LS3	h82_p21_k_up_right.jpg	98
16981.762	0.59	correct	control	LS3	h53_p25_i_down_right.jpg	98
17027.794	1.133	correct	control	LS3	h22_p33_i_down_right.jpg	98
17073.825	1.356	incorrect	control	LS3	h36_p12_k_down_left.jpg	98
17119.857	1.356	correct	control	LS3	h116_p28_k_up_right.jpg	98
17165.888	1.099	correct	control	LS3	h82_p10_i_up_left.jpg	97
17211.92	0.842	correct	control	LS3	h36_p11_i_down_right.jpg	98
17257.951	1.097	correct	control	LS3	h116_p11_i_up_left.jpg	97
17349.18	1.131	correct	control	LS4	h36_p25_i_down_right.jpg	98
17395.212	1.338	correct	control	LS4	h22_p21_k_down_left.jpg	97
17441.243	1.258	correct	control	LS4	h116_p21_i_up_right.jpg	98
17487.275	1.593	correct	control	LS4	h36_p12_k_down_left.jpg	97
17533.306	1.176	correct	control	LS4	h53_p35_i_down_left.jpg	97
17579.338	0.984	correct	control	LS4	h53_p33_k_down_right.jpg	98
17625.369	1.08	correct	control	LS4	h82_p37_i_up_right.jpg	98
17671.401	1.654	correct	control	LS4	h116_p28_k_up_right.jpg	98
17717.432	1.11	correct	control	LS4	h22_p48_i_down_left.jpg	97
17763.463	1.014	correct	control	LS4	h82_p21_k_up_right.jpg	98
