onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
461.309	18.008	FLOW_O	O	3	3	10	108 + 36 + 68 + 34 + 74 + 97	417	n/a	18008.0	0	1
483.32	16.599	FLOW_O	O	3	4	10	10 + 40 + 105 + 38 + 32 + 59	284	284.0	16599.2	1	0
503.922	18.005	FLOW_O	O	3	5	10	35 + 41 + 28 + 65 + 24 + 107	300	n/a	18005.3	0	1
525.981	18.01	FLOW_O	O	3	6	10	47 + 92 + 95 + 28 + 109 + 99	470	n/a	18010.3	0	1
548.038	18.014	FLOW_O	O	3	7	10	99 + 63 + 92 + 36 + 104 + 20	414	n/a	18013.9	0	1
570.108	17.199	FLOW_O	O	3	8	10	32 + 18 + 56 + 45 + 101 + 27	279	n/a	17198.9	0	1
616.109	3.984	FLOW_B	B	4	1	1	103 + 9	112	112.0	3983.5	1	0
624.108	4.582	FLOW_B	B	4	2	1	3 + 109	112	112.0	4582.1	1	0
632.728	3.235	FLOW_B	B	4	3	1	104 + 5	109	109.0	3234.8	1	0
639.975	4.437	FLOW_B	B	4	4	1	1 + 106	107	107.0	4437.4	1	0
648.455	2.789	FLOW_B	B	4	5	1	100 + 7	107	107.0	2789.3	1	0
655.287	3.225	FLOW_B	B	4	6	1	9 + 106	115	115.0	3225.3	1	0
662.55	4.051	FLOW_B	B	4	7	1	6 + 104	110	110.0	4051.2	1	0
670.645	2.944	FLOW_B	B	4	8	1	5 + 104	109	109.0	2943.9	1	0
677.638	4.013	FLOW_B	B	4	9	1	100 + 4	104	104.0	4013.2	1	0
685.701	2.7	FLOW_B	B	4	10	1	2 + 109	111	111.0	2699.5	1	0
692.435	3.023	FLOW_B	B	4	11	1	105 + 7	112	112.0	3023.2	1	0
699.501	3.031	FLOW_B	B	4	12	1	104 + 2	106	106.0	3031.1	1	0
706.57	3.027	FLOW_B	B	4	13	1	106 + 7	113	113.0	3027.1	1	0
713.601	2.166	FLOW_B	B	4	14	1	109 + 3	112	112.0	2165.7	1	0
719.801	2.828	FLOW_B	B	4	15	1	3 + 109	112	112.0	2827.5	1	0
726.657	3.181	FLOW_B	B	4	16	1	2 + 105	107	107.0	3181.0	1	0
733.879	3.428	FLOW_B	B	4	17	1	7 + 106	113	113.0	3427.9	1	0
741.346	2.54	FLOW_B	B	4	18	1	4 + 106	110	110.0	2540.3	1	0
747.926	2.448	FLOW_B	B	4	19	1	109 + 3	112	112.0	2447.8	1	0
754.413	3.218	FLOW_B	B	4	20	1	3 + 102	105	105.0	3218.3	1	0
761.678	4.099	FLOW_B	B	4	21	1	8 + 104	112	112.0	4098.8	1	0
769.818	2.628	FLOW_B	B	4	22	1	106 + 6	112	112.0	2627.7	1	0
776.469	3.048	FLOW_B	B	4	23	1	101 + 8	109	109.0	3047.5	1	0
783.537	2.497	FLOW_B	B	4	24	1	4 + 106	110	110.0	2497.3	1	0
818.344	9.581	FLOW_F	F	5	1	7	100 + 45 + 70 + 5 + 27	247	247.0	9580.6	1	0
831.973	17.212	FLOW_F	F	5	2	7	66 + 36 + 105 + 83 + 9	299	299.0	17212.1	1	0
853.193	17.867	FLOW_F	F	5	3	8	85 + 40 + 29 + 13 + 104	271	271.0	17867.2	1	0
875.07	18.01	FLOW_F	F	5	4	8	49 + 15 + 58 + 80 + 106	308	n/a	18010.5	0	1
897.095	18.011	FLOW_F	F	5	5	8	96 + 53 + 22 + 13 + 109	293	n/a	18011.2	0	1
919.152	12.847	FLOW_F	F	5	6	7	24 + 4 + 108 + 13 + 15	164	164.0	12847.4	1	0
936.046	18.008	FLOW_F	F	5	7	7	59 + 37 + 109 + 6 + 75	286	n/a	18007.8	0	1
958.104	14.624	FLOW_F	F	5	8	7	105 + 16 + 11 + 18 + 5	155	145.0	14624.5	0	0
976.778	11.575	FLOW_F	F	5	9	6	15 + 105 + 54 + 15	189	n/a	11575.3	0	1
1018.876	4.463	FLOW_B	B	6	1	1	3 + 101	104	104.0	4462.8	1	0
1027.387	4.067	FLOW_B	B	6	2	1	109 + 6	115	115.0	4066.9	1	0
1035.497	3.123	FLOW_B	B	6	3	1	2 + 104	106	106.0	3123.0	1	0
1042.661	2.933	FLOW_B	B	6	4	1	100 + 1	101	101.0	2932.6	1	0
1049.597	3.107	FLOW_B	B	6	5	1	1 + 103	104	104.0	3107.3	1	0
1056.709	3.481	FLOW_B	B	6	6	1	103 + 3	106	106.0	3481.0	1	0
1064.197	3.238	FLOW_B	B	6	7	1	8 + 101	109	109.0	3237.7	1	0
1071.436	2.75	FLOW_B	B	6	8	1	8 + 104	112	112.0	2750.3	1	0
1078.189	2.471	FLOW_B	B	6	9	1	3 + 106	109	109.0	2471.1	1	0
1084.697	2.962	FLOW_B	B	6	10	1	6 + 100	106	106.0	2961.8	1	0
1091.694	3.437	FLOW_B	B	6	11	1	102 + 7	109	109.0	3436.6	1	0
1099.169	3.886	FLOW_B	B	6	12	1	8 + 109	117	117.0	3886.5	1	0
1107.102	3.332	FLOW_B	B	6	13	1	5 + 107	112	112.0	3332.4	1	0
1114.472	3.814	FLOW_B	B	6	14	1	109 + 7	116	116.0	3813.9	1	0
1122.327	2.893	FLOW_B	B	6	15	1	108 + 3	111	111.0	2893.0	1	0
1129.258	2.838	FLOW_B	B	6	16	1	108 + 7	115	115.0	2838.1	1	0
1136.136	3.012	FLOW_B	B	6	17	1	3 + 107	110	110.0	3011.9	1	0
1143.191	2.397	FLOW_B	B	6	18	1	4 + 109	113	113.0	2396.9	1	0
1149.631	2.554	FLOW_B	B	6	19	1	8 + 104	112	112.0	2553.6	1	0
1156.226	4.547	FLOW_B	B	6	20	1	9 + 103	112	112.0	4547.2	1	0
1164.824	2.98	FLOW_B	B	6	21	1	1 + 107	108	108.0	2979.8	1	0
1171.848	3.205	FLOW_B	B	6	22	1	100 + 4	104	104.0	3204.9	1	0
1179.066	3.574	FLOW_B	B	6	23	1	4 + 103	107	107.0	3574.1	1	0
1186.689	2.189	FLOW_B	B	6	24	1	3 + 103	106	n/a	2188.8	0	1
1220.167	16.454	FLOW_O	O	7	1	10	58 + 39 + 42 + 106 + 49 + 90	384	384.0	16453.8	1	0
1240.676	18.004	FLOW_O	O	7	2	10	101 + 98 + 13 + 55 + 59 + 98	424	n/a	18004.1	0	1
1262.687	18.013	FLOW_O	O	7	3	10	89 + 25 + 100 + 40 + 54 + 67	375	n/a	18013.4	0	1
1284.704	18.002	FLOW_O	O	7	4	10	101 + 27 + 38 + 10 + 91 + 66	333	n/a	18001.6	0	1
1306.728	18.012	FLOW_O	O	7	5	10	54 + 73 + 54 + 77 + 89 + 106	453	n/a	18011.5	0	1
1328.751	18.002	FLOW_O	O	7	6	10	40 + 91 + 16 + 62 + 18 + 102	329	n/a	18001.5	0	1
1350.763	18.016	FLOW_O	O	7	7	10	101 + 88 + 72 + 96 + 54 + 96	507	n/a	18016.3	0	1
1372.79	17.399	FLOW_O	O	7	8	10	24 + 77 + 50 + 28 + 18 + 108	305	n/a	17399.1	0	1
1418.422	18.019	FLOW_F	F	8	1	7	101 + 53 + 78 + 1 + 25	258	n/a	18019.2	0	1
1440.491	14.154	FLOW_F	F	8	2	7	105 + 10 + 10 + 6 + 54	185	185.0	14153.8	1	0
1458.688	17.838	FLOW_F	F	8	3	7	89 + 101 + 99 + 43 + 6	338	338.0	17838.3	1	0
1480.535	18.008	FLOW_F	F	8	4	8	12 + 29 + 23 + 63 + 105	232	n/a	18007.8	0	1
1502.552	18.006	FLOW_F	F	8	5	8	36 + 73 + 103 + 98 + 20	330	n/a	18006.2	0	1
1524.606	14.212	FLOW_F	F	8	6	7	32 + 6 + 91 + 104 + 71	304	304.0	14211.6	1	0
1542.863	18.017	FLOW_F	F	8	7	7	22 + 50 + 109 + 6 + 42	229	n/a	18016.6	0	1
1564.883	11.188	FLOW_F	F	8	8	7	2 + 105 + 27 + 43 + 55	232	232.0	11188.0	1	0
1580.105	8.331	FLOW_F	F	8	9	7	50 + 109 + 12 + 4 + 57	232	n/a	8330.8	0	1
1617.322	18.013	FLOW_O	O	9	1	10	24 + 64 + 43 + 74 + 105 + 79	389	n/a	18013.4	0	1
1639.384	18.02	FLOW_O	O	9	2	10	38 + 88 + 20 + 87 + 106 + 25	364	n/a	18019.8	0	1
1661.406	18.015	FLOW_O	O	9	3	10	82 + 23 + 38 + 103 + 22 + 20	288	n/a	18014.9	0	1
1683.423	18.014	FLOW_O	O	9	4	10	58 + 64 + 96 + 30 + 106 + 47	401	n/a	18013.7	0	1
1705.442	18.013	FLOW_O	O	9	5	10	96 + 74 + 104 + 52 + 34 + 90	450	n/a	18012.9	0	1
1727.457	18.008	FLOW_O	O	9	6	10	50 + 109 + 39 + 26 + 49 + 10	283	n/a	18008.2	0	1
1749.469	18.006	FLOW_O	O	9	7	10	53 + 57 + 105 + 70 + 29 + 21	335	n/a	18006.3	0	1
1771.485	15.182	FLOW_O	O	9	8	10	91 + 56 + 88 + 107 + 85 + 75	502	334.0	15181.5	0	0
